Age,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,Attrition
37,Sales,21,900,3,Female,3,1,4,Married,3,No,3,10,3,5,4,0,0
53,Other,23,901,4,Female,3,4,4,Single,10,No,3,33,3,12,9,3,0
43,Other,1,902,4,Female,3,2,4,Married,6,No,3,12,2,5,2,2,0
47,Sales,2,903,3,Female,3,2,4,Married,5,Yes,4,8,3,7,6,7,0
37,Sales,19,904,1,Male,3,3,2,Single,8,Yes,3,10,3,10,0,0,0
50,Other,2,905,1,Male,3,4,1,Divorced,10,No,3,31,3,31,6,14,0
39,Human Resources,2,909,4,Female,2,2,4,Married,6,No,3,13,3,5,4,0,0
33,Human Resources,3,910,4,Male,3,1,2,Divorced,1,Yes,3,7,4,4,3,0,0
32,Other,25,911,1,Male,3,1,4,Single,3,Yes,4,1,1,1,0,0,1
29,Other,7,912,1,Female,2,1,4,Divorced,2,No,3,8,3,4,3,0,0
44,Other,9,913,2,Male,3,1,1,Married,2,Yes,3,8,3,8,7,7,0
28,Sales,5,916,1,Male,3,2,4,Single,5,No,3,4,3,4,2,0,0
58,Other,2,918,4,Male,2,1,4,Divorced,2,Yes,3,3,2,1,0,0,1
43,Other,8,920,1,Female,3,2,2,Divorced,5,No,4,4,4,1,0,0,0
20,Sales,2,922,3,Female,2,1,3,Single,1,No,3,2,2,2,2,0,1
21,Other,18,923,4,Female,3,1,4,Single,2,No,3,1,2,1,0,0,1
36,Other,14,924,3,Male,3,2,4,Married,7,Yes,3,17,2,16,8,4,0
47,Sales,2,925,4,Female,2,1,4,Single,3,Yes,3,3,2,3,2,1,0
22,Other,3,926,2,Female,3,2,3,Married,4,Yes,3,4,4,3,2,0,1
41,Other,2,927,2,Female,1,1,4,Divorced,3,Yes,3,10,2,7,7,1,1
28,Other,9,930,3,Female,3,1,3,Divorced,2,No,3,6,3,2,2,2,0
39,Other,6,932,4,Male,3,1,1,Married,2,Yes,4,8,1,2,2,2,1
27,Other,4,933,2,Female,3,1,3,Single,2,No,3,1,3,1,1,0,0
34,Other,10,934,2,Male,3,1,2,Divorced,1,No,3,1,3,1,0,1,0
42,Sales,14,936,3,Female,2,2,3,Single,7,No,3,10,3,5,4,0,0
33,Other,1,939,3,Male,2,1,1,Single,3,Yes,3,6,3,3,2,0,0
58,Other,5,940,3,Female,2,3,2,Divorced,9,Yes,3,24,3,6,0,0,0
31,Sales,7,941,2,Male,2,1,3,Married,2,No,3,13,4,7,7,5,0
35,Other,21,942,4,Female,3,2,4,Married,4,Yes,4,10,1,10,6,0,0
49,Other,8,944,1,Female,3,3,2,Married,8,No,3,29,2,26,9,1,0
48,Other,20,945,4,Male,3,1,3,Married,1,No,3,13,2,0,0,0,0
31,Sales,20,947,4,Female,3,2,3,Married,8,No,3,9,2,9,8,0,0
36,Other,7,949,2,Male,3,1,4,Single,5,No,3,8,3,6,2,0,0
38,Other,1,950,4,Female,3,3,1,Married,9,No,3,15,3,15,12,5,0
32,Other,1,951,3,Female,2,1,2,Married,2,No,4,5,3,3,0,0,0
25,Sales,19,952,3,Male,2,1,2,Married,2,Yes,3,1,3,1,0,0,1
40,Sales,10,954,1,Male,2,3,2,Divorced,8,No,3,11,2,1,0,0,0
26,Sales,1,956,3,Male,2,2,1,Single,5,No,3,7,3,7,7,0,0
41,Other,6,957,4,Male,3,1,1,Single,5,Yes,3,20,3,18,13,2,0
36,Other,2,958,3,Male,3,1,3,Single,2,No,4,16,3,11,8,3,0
19,Sales,21,959,4,Male,2,1,2,Single,1,Yes,3,1,4,1,0,0,1
20,Other,4,960,1,Male,3,1,1,Single,3,No,3,1,3,1,0,0,1
31,Other,12,961,4,Female,3,2,4,Married,7,Yes,3,10,1,9,7,8,0
40,Other,9,964,4,Male,3,1,2,Divorced,4,Yes,3,3,3,1,1,0,0
32,Other,3,966,3,Female,3,2,1,Married,7,No,3,8,4,8,7,6,0
36,Sales,3,967,3,Male,2,3,4,Married,9,Yes,3,16,3,16,7,3,1
33,Other,1,969,2,Female,2,2,4,Single,8,No,3,6,3,5,0,1,0
37,Sales,1,970,1,Male,2,3,3,Married,9,No,3,17,1,14,1,11,1
45,Other,4,972,3,Male,3,2,2,Married,5,No,3,9,2,9,7,0,0
29,Sales,20,974,3,Female,3,1,4,Married,1,No,3,3,3,3,1,0,0
35,Sales,18,975,3,Female,3,2,3,Married,5,No,3,5,3,5,2,1,0
52,Other,1,976,4,Male,3,4,4,Married,10,No,3,26,2,9,8,7,0
58,Other,2,977,4,Male,3,1,3,Single,2,No,4,7,3,1,0,0,1
53,Sales,2,981,3,Male,3,4,3,Divorced,10,No,3,22,4,17,13,15,0
30,Sales,8,982,3,Male,3,3,3,Divorced,8,No,3,10,4,8,4,7,0
38,Sales,10,983,3,Female,3,2,4,Single,6,Yes,3,6,3,5,3,1,0
35,Sales,3,984,4,Male,3,3,4,Divorced,8,No,3,12,3,10,9,0,0
39,Sales,2,985,1,Male,4,3,3,Single,8,No,3,9,3,8,7,0,0
40,Sales,24,986,2,Female,4,4,2,Single,9,Yes,3,22,2,1,0,0,1
47,Other,16,987,3,Male,4,2,3,Divorced,6,Yes,3,20,4,19,10,2,0
36,Sales,8,990,1,Male,3,2,4,Divorced,6,No,3,12,3,7,7,0,0
31,Other,9,991,3,Male,2,1,1,Single,2,Yes,4,4,3,3,2,1,1
33,Sales,17,992,4,Male,3,4,3,Single,10,No,3,10,3,10,8,6,0
29,Other,10,994,4,Female,2,1,1,Single,2,Yes,4,3,3,0,0,0,1
33,Other,13,995,2,Female,3,1,4,Single,4,No,3,5,3,3,2,0,0
45,Other,1,996,4,Female,3,1,4,Divorced,1,No,3,8,3,5,3,0,0
50,Other,1,997,4,Male,3,4,4,Divorced,10,No,4,32,2,5,4,1,0
33,Other,1,998,3,Female,4,2,2,Married,6,Yes,3,6,3,6,5,1,0
41,Other,9,999,1,Male,3,5,3,Divorced,10,No,3,21,4,18,16,0,0
27,Other,16,1001,3,Female,3,1,2,Married,3,No,3,4,3,2,2,2,0
45,Other,23,1002,4,Male,3,2,1,Married,4,Yes,3,9,3,9,8,0,0
47,Sales,4,1003,4,Female,3,2,4,Single,4,Yes,3,9,3,9,0,0,0
30,Other,22,1004,1,Female,3,1,3,Married,1,Yes,3,7,3,5,2,0,1
50,Other,24,1005,4,Male,3,4,3,Married,10,Yes,3,22,3,12,11,1,0
38,Other,10,1006,3,Male,3,1,3,Married,2,No,3,3,2,2,1,0,0
46,Other,7,1007,4,Male,3,3,3,Divorced,9,No,3,13,3,8,7,0,0
24,Other,17,1009,4,Female,2,2,3,Divorced,5,No,3,5,3,4,2,3,0
35,Other,14,1010,3,Male,2,1,2,Divorced,4,Yes,4,5,1,4,2,0,1
31,Other,1,1011,3,Female,3,2,1,Married,4,No,3,4,3,4,3,0,0
18,Other,5,1012,2,Male,3,1,4,Single,1,No,3,0,3,0,0,0,0
54,Other,17,1013,3,Female,3,3,3,Married,9,No,3,22,3,10,7,0,0
35,Other,25,1014,3,Female,3,3,3,Divorced,9,Yes,3,16,2,16,10,10,0
30,Other,8,1015,2,Female,4,3,1,Married,9,Yes,3,9,2,8,7,1,0
20,Other,11,1016,4,Female,2,1,1,Single,2,Yes,3,1,3,1,0,0,1
30,Other,5,1017,2,Female,3,1,2,Single,2,No,3,4,3,3,2,1,1
26,Other,2,1018,4,Male,4,2,4,Married,6,No,3,8,3,8,7,1,0
22,Other,8,1019,2,Male,1,1,1,Married,2,No,3,4,2,4,3,1,0
48,Other,6,1022,1,Male,2,2,3,Single,5,No,3,19,3,2,2,2,0
48,Other,4,1024,3,Male,2,3,3,Single,9,No,3,27,3,15,11,4,0
41,Other,7,1025,4,Female,3,2,3,Single,6,No,3,8,3,2,2,2,0
39,Other,1,1026,4,Female,2,4,4,Married,9,No,3,21,3,21,6,11,0
27,Other,2,1027,1,Female,3,2,4,Married,4,No,3,4,3,3,2,2,0
35,Other,10,1028,2,Male,3,1,4,Divorced,4,No,4,3,2,3,2,1,0
42,Sales,5,1029,4,Male,3,5,3,Married,10,No,3,21,4,1,0,0,0
50,Other,9,1030,1,Male,3,1,4,Married,2,No,3,8,3,1,0,0,0
59,Other,2,1032,3,Female,2,4,4,Single,9,Yes,3,30,3,5,3,4,0
37,Other,11,1033,1,Female,1,2,2,Married,5,No,3,15,1,1,0,0,1
55,Other,18,1034,3,Male,3,2,2,Married,7,Yes,3,17,3,8,7,6,0
41,Other,7,1035,2,Female,1,5,3,Divorced,10,No,4,21,3,21,16,5,0
38,Sales,3,1036,2,Male,3,2,4,Single,7,Yes,3,19,3,1,0,0,0
26,Sales,29,1037,2,Male,1,2,1,Single,6,No,3,7,3,2,2,2,1
52,Sales,2,1038,1,Female,1,5,4,Married,10,No,3,33,3,32,14,6,1
44,Sales,28,1039,4,Female,4,4,4,Married,9,Yes,3,23,3,12,11,11,0
50,Sales,1,1040,4,Female,3,2,3,Married,7,No,3,19,3,18,7,0,0
36,Other,16,1042,3,Female,4,1,1,Single,3,No,3,18,3,17,13,15,1
39,Other,22,1043,4,Female,3,3,1,Single,9,Yes,3,21,3,21,6,2,0
33,Sales,8,1044,2,Female,2,1,4,Single,2,No,3,3,2,2,2,2,0
45,Sales,11,1045,4,Female,3,4,4,Married,10,No,3,26,4,9,3,1,0
32,Other,29,1046,4,Female,3,1,3,Single,4,No,3,10,3,8,7,7,0
34,Sales,1,1047,2,Male,4,2,4,Divorced,8,No,3,16,2,15,1,0,0
59,Sales,1,1048,2,Male,3,3,4,Married,9,Yes,3,14,1,6,4,0,0
45,Human Resources,24,1049,2,Male,3,1,2,Single,1,No,3,6,3,6,3,0,0
53,Sales,2,1050,3,Female,2,3,2,Married,8,No,3,30,3,15,7,6,0
36,Other,15,1052,1,Male,3,2,3,Divorced,5,No,3,9,2,1,0,0,1
26,Other,2,1053,1,Male,3,1,1,Married,1,Yes,3,6,3,3,2,1,1
34,Sales,10,1055,3,Female,3,1,3,Married,1,Yes,3,1,3,1,1,0,0
28,Sales,10,1056,4,Male,3,1,2,Married,1,No,4,1,3,1,0,0,0
38,Other,3,1060,3,Male,3,1,3,Married,3,No,3,8,3,2,2,2,0
50,Other,2,1061,2,Male,3,5,3,Married,10,Yes,3,29,2,8,1,7,0
37,Other,3,1062,4,Female,3,2,2,Single,4,No,3,8,2,4,3,0,0
40,Sales,26,1066,3,Male,3,2,1,Married,8,No,3,8,2,7,7,7,0
26,Other,1,1068,1,Female,2,1,3,Divorced,1,No,3,5,3,5,3,1,0
46,Other,1,1069,4,Male,3,5,4,Divorced,10,No,3,23,3,2,2,2,0
54,Sales,2,1070,3,Female,2,3,3,Married,9,No,3,13,3,9,4,7,0
56,Other,9,1071,1,Female,3,1,3,Married,3,No,3,18,3,5,4,0,0
36,Other,12,1073,4,Female,2,3,4,Single,8,No,3,15,2,14,8,7,0
55,Other,2,1074,3,Male,2,4,1,Single,10,No,3,31,4,9,7,6,0
43,Sales,25,1076,3,Male,2,3,4,Divorced,9,No,3,18,3,1,0,0,0
20,Sales,9,1077,4,Female,3,1,4,Single,2,Yes,3,2,3,2,2,0,1
21,Other,10,1079,3,Female,2,1,1,Single,1,No,3,1,2,1,0,1,1
46,Other,8,1080,4,Female,2,2,1,Divorced,5,Yes,4,19,3,16,13,1,0
51,Other,4,1081,1,Male,3,1,3,Married,2,Yes,3,18,4,10,0,2,1
28,Other,24,1082,2,Male,2,3,1,Single,8,No,3,10,2,10,7,1,1
26,Other,1,1083,1,Male,2,1,1,Married,4,No,3,6,3,5,3,1,0
30,Other,20,1084,3,Male,3,2,1,Married,9,No,3,7,2,6,2,0,0
41,Other,7,1085,2,Female,4,1,3,Married,4,No,3,10,3,10,6,0,0
38,Other,17,1088,3,Female,2,3,3,Married,8,No,3,20,2,19,9,1,0
40,Other,20,1092,1,Male,3,3,4,Married,9,No,4,14,3,11,10,11,0
27,Other,8,1094,1,Male,1,1,3,Married,5,No,3,3,3,3,2,1,0
55,Other,2,1096,4,Male,3,3,2,Married,9,No,3,23,3,3,2,1,0
28,Other,10,1097,3,Female,3,2,3,Single,4,No,3,10,4,8,7,1,0
44,Human Resources,1,1098,2,Male,2,3,1,Married,9,No,3,24,3,20,6,3,1
33,Other,5,1099,4,Male,2,3,4,Divorced,8,No,3,9,3,3,2,1,0
35,Sales,4,1100,4,Male,3,3,1,Single,8,Yes,4,9,3,8,7,4,1
33,Other,29,1101,1,Female,2,2,3,Single,5,No,4,14,3,13,7,3,1
28,Other,15,1102,1,Male,3,1,3,Divorced,1,No,3,4,2,4,2,2,0
34,Other,3,1103,1,Male,3,2,4,Single,8,No,3,7,2,6,2,0,0
37,Sales,10,1105,4,Female,2,2,4,Divorced,7,Yes,3,8,3,1,0,0,0
25,Other,4,1106,4,Male,3,1,4,Married,4,Yes,3,7,4,7,7,5,1
26,Other,21,1107,1,Male,3,1,3,Divorced,2,No,4,1,2,1,1,0,1
33,Other,25,1108,1,Male,2,1,2,Single,1,Yes,4,5,3,2,2,2,1
42,Other,2,1109,4,Male,3,4,1,Married,10,No,3,23,3,22,6,13,0
28,Other,1,1111,1,Male,2,1,2,Divorced,2,No,3,1,3,1,0,0,1
50,Sales,1,1113,4,Male,3,2,3,Single,5,Yes,3,5,3,0,0,0,1
33,Sales,7,1114,4,Female,3,2,2,Married,5,No,3,4,3,3,2,0,0
34,Other,3,1115,3,Male,2,1,4,Married,3,No,3,6,3,0,0,0,0
48,Other,1,1116,1,Male,4,4,4,Single,10,No,4,27,2,5,4,2,0
45,Sales,9,1117,2,Female,2,2,3,Married,6,No,3,15,3,15,10,4,0
52,Other,7,1118,2,Male,3,3,2,Single,9,No,3,18,3,8,6,4,0
38,Sales,10,1119,3,Male,2,3,3,Divorced,8,Yes,3,9,3,8,7,2,0
29,Other,28,1120,3,Female,3,1,4,Divorced,2,No,4,11,3,7,5,1,0
28,Other,3,1121,4,Female,3,3,2,Divorced,8,No,3,10,2,9,7,1,0
46,Sales,3,1124,1,Male,3,4,3,Married,10,No,3,23,3,12,9,4,0
38,Sales,2,1125,4,Male,3,3,2,Single,8,No,3,10,3,1,0,0,0
43,Other,27,1126,3,Female,3,3,1,Married,9,No,3,18,3,8,7,0,0
39,Other,2,1127,1,Male,3,4,4,Divorced,9,No,3,21,3,18,7,11,1
40,Other,14,1128,3,Male,2,5,3,Single,10,No,3,21,4,20,7,4,0
21,Other,1,1131,4,Female,2,1,2,Single,1,Yes,3,2,4,2,2,2,0
39,Other,9,1132,3,Male,3,2,2,Single,7,No,3,9,2,5,4,0,0
36,Other,18,1133,1,Male,3,2,4,Single,8,No,4,18,3,11,9,0,0
31,Sales,20,1135,3,Male,4,1,4,Married,3,No,3,3,3,2,2,2,0
28,Other,2,1136,1,Male,2,1,2,Married,3,No,3,6,1,5,3,0,0
35,Sales,11,1137,4,Male,3,2,4,Divorced,6,No,3,5,3,5,2,0,0
49,Sales,8,1138,4,Male,2,4,2,Married,9,No,3,22,3,9,8,2,0
34,Other,2,1140,4,Male,3,2,3,Single,4,No,3,5,2,3,2,0,0
29,Other,10,1143,4,Female,3,1,2,Divorced,3,No,3,8,2,7,5,1,0
42,Other,29,1148,2,Male,1,2,4,Single,5,No,3,16,3,1,0,0,0
29,Other,8,1150,2,Male,2,2,4,Married,6,Yes,3,10,2,10,7,1,0
38,Human Resources,1,1152,3,Male,4,1,3,Married,3,No,3,7,4,7,6,5,0
28,Other,6,1154,3,Male,2,1,3,Divorced,3,Yes,3,3,3,3,1,0,0
18,Other,8,1156,3,Male,3,1,3,Single,1,No,3,0,3,0,0,0,1
33,Sales,9,1157,1,Female,3,2,1,Single,8,Yes,3,6,3,5,2,0,1
41,Other,12,1158,2,Male,3,1,4,Married,5,Yes,3,6,3,1,0,0,0
31,Other,15,1160,3,Male,3,1,3,Married,2,No,3,2,2,2,2,2,1
37,Other,25,1161,3,Female,2,2,4,Divorced,6,No,3,9,3,6,2,1,0
27,Other,6,1162,4,Male,2,1,3,Married,2,No,3,4,3,4,2,2,0
34,Sales,9,1163,2,Female,3,2,3,Married,6,No,4,6,2,6,5,1,0
35,Human Resources,8,1164,3,Male,3,1,3,Single,5,No,3,6,1,5,4,1,0
29,Sales,23,1165,4,Female,2,3,1,Married,8,No,3,11,1,11,8,3,1
40,Other,9,1166,2,Female,3,3,3,Single,9,No,3,20,2,18,7,2,0
42,Sales,12,1167,3,Male,3,4,1,Single,9,Yes,3,22,2,21,9,13,1
42,Sales,4,1171,2,Male,3,2,1,Single,6,No,3,9,4,6,4,1,0
35,Other,1,1172,4,Male,2,1,3,Married,1,No,3,10,3,8,0,1,0
24,Other,24,1173,4,Male,3,1,2,Single,4,No,4,6,3,4,3,1,0
28,Other,12,1175,3,Female,3,1,4,Married,2,Yes,3,1,2,1,1,0,1
26,Other,3,1177,1,Male,4,1,4,Married,5,No,4,8,3,8,7,0,0
30,Sales,10,1179,3,Male,2,2,3,Married,7,No,3,10,3,10,3,1,0
40,Other,26,1180,3,Female,2,2,4,Married,5,Yes,3,16,1,1,1,0,0
35,Other,2,1182,3,Male,2,3,2,Divorced,9,No,3,15,4,7,7,6,0
34,Other,1,1184,4,Male,2,2,1,Single,6,No,4,14,3,13,9,4,0
35,Other,4,1185,4,Male,2,1,4,Married,2,No,3,2,4,2,2,2,0
43,Sales,9,1188,1,Female,1,2,3,Single,6,No,3,7,2,4,3,1,1
32,Sales,2,1190,3,Female,3,1,1,Divorced,3,No,3,1,3,1,0,0,0
56,Other,4,1191,4,Female,3,5,1,Divorced,10,No,3,28,3,5,2,4,0
29,Other,6,1192,2,Female,3,1,4,Married,3,No,3,10,3,10,8,0,0
19,Other,9,1193,3,Male,3,1,1,Single,2,No,4,1,3,1,1,0,0
45,Other,7,1195,1,Female,3,1,3,Married,5,Yes,3,7,2,3,2,0,0
37,Other,1,1196,4,Female,2,2,4,Married,7,No,3,14,2,14,8,3,0
20,Other,3,1198,1,Male,2,1,3,Single,3,No,3,2,2,2,2,1,0
44,Other,10,1200,3,Male,3,1,3,Single,3,Yes,3,6,3,6,4,0,1
53,Other,7,1201,4,Female,3,5,3,Divorced,10,No,3,26,3,7,7,4,0
29,Other,15,1202,2,Female,1,1,4,Married,1,Yes,3,6,2,5,4,1,0
22,Other,3,1203,3,Male,2,1,4,Married,3,Yes,3,1,3,0,0,0,1
46,Sales,2,1204,3,Female,3,4,1,Married,10,No,4,28,3,26,15,15,0
44,Other,17,1206,4,Male,1,1,3,Single,1,No,3,6,3,0,0,0,0
33,Human Resources,2,1207,2,Male,3,1,3,Married,4,No,3,5,3,5,4,1,0
41,Other,5,1210,1,Male,2,1,1,Divorced,1,No,3,5,1,1,0,0,1
30,Sales,29,1211,3,Male,3,2,1,Divorced,4,No,3,8,3,4,3,0,0
40,Sales,2,1212,2,Male,3,2,2,Married,5,No,3,5,3,0,0,0,0
50,Other,2,1215,4,Female,3,4,1,Married,10,No,4,32,3,2,2,2,0
28,Other,19,1216,4,Male,2,1,1,Married,3,No,3,6,3,6,5,3,0
46,Other,15,1217,4,Male,3,5,2,Married,10,No,3,25,3,4,2,0,0
35,Sales,17,1218,3,Male,3,2,1,Married,8,Yes,3,15,3,7,7,1,0
24,Other,17,1219,4,Female,3,1,2,Married,1,No,3,1,1,1,0,0,1
33,Sales,25,1220,2,Female,3,2,3,Married,5,No,3,10,2,10,7,0,0
36,Other,6,1221,3,Male,1,1,3,Divorced,3,No,3,7,3,7,7,1,0
30,Other,7,1224,3,Male,3,2,3,Divorced,4,No,3,10,2,10,7,8,0
44,Other,29,1225,4,Male,3,2,4,Single,5,No,4,20,3,20,11,13,0
20,Sales,21,1226,3,Male,4,1,4,Single,2,No,3,2,3,2,1,2,0
46,Other,2,1228,4,Male,3,2,4,Divorced,8,No,3,12,2,6,3,1,0
42,Human Resources,2,1231,4,Male,4,2,1,Married,7,No,3,10,4,4,3,0,0
60,Sales,7,1233,2,Male,4,2,4,Divorced,6,Yes,3,12,3,11,7,1,0
32,Other,13,1234,3,Female,2,1,2,Married,3,No,4,2,3,2,2,2,0
32,Other,2,1235,4,Female,3,2,3,Single,6,Yes,3,10,3,8,7,0,0
36,Other,1,1237,3,Female,1,3,1,Divorced,9,Yes,4,17,3,7,7,7,0
33,Other,9,1238,1,Male,3,1,4,Married,3,No,3,15,3,14,10,4,0
40,Sales,10,1239,2,Female,2,2,2,Divorced,7,No,3,7,4,5,1,1,0
25,Sales,10,1240,3,Male,3,2,4,Single,6,No,3,5,3,4,3,1,0
30,Other,1,1241,4,Male,3,1,2,Married,4,Yes,4,12,3,11,9,5,0
42,Other,26,1242,1,Female,3,3,1,Married,9,Yes,3,20,3,1,0,0,0
35,Sales,8,1243,3,Female,2,3,4,Married,9,Yes,3,16,2,13,2,4,0
27,Other,14,1244,1,Male,3,1,1,Married,1,Yes,3,9,2,9,7,6,0
54,Other,1,1245,4,Female,3,3,3,Divorced,9,No,3,33,1,5,4,1,0
44,Other,2,1246,1,Female,4,1,4,Married,1,No,3,10,3,10,5,7,0
19,Other,10,1248,1,Female,2,1,2,Single,1,Yes,4,1,4,1,1,0,1
29,Other,1,1249,1,Female,3,1,4,Divorced,4,No,3,3,3,3,2,1,0
54,Other,3,1250,4,Male,3,4,4,Married,10,No,3,36,3,10,9,0,0
31,Other,11,1251,3,Male,3,2,1,Married,7,Yes,3,6,2,6,5,0,0
31,Other,24,1252,3,Female,2,2,1,Single,7,No,3,10,3,10,9,1,0
59,Sales,3,1254,3,Female,2,2,4,Single,6,No,3,13,3,6,1,0,0
43,Other,3,1255,3,Male,1,5,4,Married,10,No,3,25,3,8,7,0,0
49,Other,4,1256,1,Male,2,5,3,Married,10,No,3,23,4,1,0,0,0
36,Other,3,1257,3,Male,3,1,2,Married,4,No,3,12,2,11,10,0,0
48,Other,2,1258,4,Male,4,1,2,Single,2,No,3,7,2,1,0,0,0
27,Other,4,1259,1,Male,3,1,3,Divorced,2,No,3,5,3,5,3,0,0
29,Other,7,1260,3,Male,3,2,4,Divorced,7,Yes,3,6,3,6,0,1,0
48,Other,1,1263,4,Male,2,5,4,Single,10,No,3,25,4,1,0,0,0
29,Other,1,1264,4,Female,2,4,4,Divorced,10,No,3,9,2,7,7,1,0
34,Other,20,1265,3,Female,4,1,3,Married,2,No,3,2,2,1,0,0,0
44,Sales,5,1267,2,Male,3,5,2,Married,10,No,3,26,3,22,9,3,0
33,Sales,10,1268,4,Male,4,3,3,Divorced,8,Yes,3,10,3,9,8,0,0
19,Other,25,1269,2,Female,4,1,4,Single,3,Yes,3,1,3,1,0,0,0
23,Other,1,1270,4,Male,3,1,3,Married,1,No,4,1,3,1,0,0,0
25,Sales,24,1273,3,Male,1,1,4,Single,1,Yes,3,1,3,1,0,1,1
26,Other,4,1275,3,Male,3,1,4,Single,3,Yes,4,8,2,8,5,2,0
45,Sales,2,1277,1,Female,1,5,2,Single,10,Yes,3,26,3,24,10,1,1
55,Other,8,1278,4,Male,2,4,2,Divorced,9,Yes,3,34,3,33,9,15,0
21,Other,10,1279,1,Female,2,1,3,Single,2,No,4,2,1,2,2,2,1
46,Sales,4,1280,4,Female,2,5,2,Married,10,No,3,26,3,11,4,0,0
34,Sales,2,1281,3,Female,3,2,1,Single,5,Yes,3,4,3,3,2,0,0
51,Sales,9,1282,4,Male,3,5,2,Divorced,10,Yes,4,31,2,29,10,11,0
59,Other,18,1283,4,Male,3,3,4,Single,9,No,3,25,2,9,7,5,0
34,Other,19,1285,3,Female,3,2,2,Divorced,5,No,3,15,4,11,8,5,0
28,Other,1,1286,4,Male,3,1,3,Single,1,Yes,3,5,2,4,2,0,0
44,Other,4,1288,3,Male,4,5,1,Divorced,10,No,3,26,2,25,9,14,0
34,Human Resources,11,1289,3,Male,2,2,2,Married,5,No,3,14,4,10,9,1,0
35,Other,6,1291,3,Male,3,1,3,Married,4,Yes,3,4,3,3,2,2,0
42,Other,7,1292,2,Female,4,2,2,Married,2,Yes,3,18,3,1,0,0,0
43,Sales,4,1293,4,Female,2,3,4,Single,9,No,3,23,4,21,7,15,0
36,Other,2,1294,3,Female,3,2,2,Single,6,Yes,3,18,3,16,14,5,0
44,Other,15,1295,1,Female,3,3,4,Married,8,No,3,10,3,10,7,0,1
28,Other,2,1296,4,Male,2,1,4,Married,4,Yes,3,2,3,2,2,2,0
51,Other,6,1297,2,Female,2,1,3,Single,3,No,3,8,2,7,0,7,0
30,Other,9,1298,3,Female,3,2,3,Single,5,Yes,3,10,3,8,4,1,0
29,Other,7,1299,2,Female,3,1,3,Divorced,4,Yes,3,10,3,7,7,7,1
28,Other,1,1301,4,Male,3,1,1,Single,1,No,3,5,2,3,2,1,0
25,Other,1,1303,4,Female,3,1,2,Single,1,No,3,2,2,2,2,2,0
32,Sales,8,1304,3,Male,4,2,4,Married,7,No,3,10,4,10,7,0,0
45,Other,25,1306,2,Female,3,5,2,Single,10,No,4,22,3,0,0,0,0
39,Other,13,1307,3,Female,2,4,2,Divorced,10,Yes,3,21,3,19,9,15,0
58,Other,23,1308,1,Male,3,1,3,Divorced,2,No,3,2,3,2,2,2,0
32,Other,7,1309,4,Male,3,2,3,Married,5,No,3,10,3,10,4,1,1
39,Other,23,1310,3,Male,3,1,1,Single,4,No,3,6,3,5,2,0,1
30,Other,6,1311,1,Female,2,2,4,Married,5,No,3,10,3,9,2,6,0
36,Other,10,1312,4,Female,3,3,3,Married,8,No,3,10,3,7,7,1,0
46,Human Resources,1,1314,4,Female,3,1,1,Single,4,No,3,10,4,7,6,5,0
28,Other,1,1315,3,Female,1,2,4,Married,7,No,3,10,3,9,8,7,0
50,Other,28,1317,4,Female,3,4,1,Married,10,Yes,3,25,3,3,2,1,0
40,Sales,25,1318,4,Male,2,3,2,Single,8,Yes,3,9,3,5,4,1,1
52,Sales,5,1319,2,Male,3,3,2,Single,8,Yes,3,10,2,8,7,7,1
30,Other,17,1321,2,Female,3,3,1,Married,9,Yes,4,9,3,9,1,0,0
39,Other,18,1322,1,Male,3,2,3,Single,5,No,3,9,3,8,7,1,0
31,Sales,2,1324,4,Female,3,3,3,Divorced,8,Yes,3,10,2,10,8,9,0
41,Sales,10,1329,3,Male,1,2,2,Single,7,No,3,19,3,19,2,11,0
31,Sales,1,1331,4,Female,3,1,2,Single,1,Yes,3,3,4,3,2,2,1
44,Other,3,1333,1,Male,3,1,1,Married,2,No,3,10,4,3,2,1,1
42,Other,2,1334,3,Male,3,4,3,Married,10,Yes,3,21,2,20,8,2,0
55,Other,2,1336,4,Female,1,5,3,Married,10,No,3,23,3,19,9,9,0
56,Human Resources,8,1338,4,Male,3,5,2,Single,10,No,3,36,3,7,3,7,0
40,Other,16,1340,3,Male,3,1,3,Divorced,4,No,3,6,3,4,2,0,0
34,Other,9,1344,4,Male,3,3,4,Divorced,8,No,3,10,2,9,7,1,0
40,Other,2,1346,3,Male,3,2,4,Single,5,No,3,9,3,9,8,8,0
41,Sales,1,1349,3,Female,3,2,1,Divorced,4,No,3,10,3,9,3,1,0
35,Other,4,1350,3,Male,3,2,3,Single,5,Yes,3,9,3,9,6,1,0
51,Human Resources,5,1352,3,Male,3,4,2,Divorced,10,Yes,3,33,3,33,9,0,0
38,Sales,2,1355,2,Female,3,2,1,Divorced,8,No,3,11,3,7,7,1,0
34,Sales,15,1356,3,Female,3,2,1,Single,7,No,3,10,4,10,8,9,0
25,Other,19,1358,4,Male,3,1,4,Married,4,No,3,7,2,3,2,1,0
58,Other,7,1360,3,Female,2,3,1,Married,9,Yes,3,31,2,10,9,5,1
