Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28.0,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3.0,Female,59,3,2,Research Scientist,3.0,Single,"3.660,00",7909,3,Y,No,13,3,4,80,0,10.0,4,4.0,8.835760117702705,7,1.0,7
44.0,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,1,1098,2.0,Male,91,2,3,Human Resources,1.0,Married,10482,2326,9,Y,No,14,3,4,80,1,24.0,1,3.0,19.89798470950947,6,3.0,6
33.0,No,Travel_Rarely,654,R&D Lab,5,3,Life Sciences,1,1099,4.0,Male,34,2,3,Healthcare Representative,4.0,Divorced,"7.119,00",21214,4,Y,No,15,3,3,80,1,9.0,2,3.0,2.9069717474285595,2,1.0,2
35.0,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4.0,Male,86,3,3,Sales Executive,1.0,Single,"9.582,00",10333,0,Y,Yes,22,4,1,80,0,9.0,2,3.0,8.5213825879222,7,10.0,7
33.0,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1.0,Female,54,2,2,Research Scientist,3.0,Single,4508,3129,1,Y,No,22,4,2,80,0,14.0,4,3.0,13.252995554979767,7,3.0,8
28.0,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1102,,Male,50,3,1,Laboratory Technician,3.0,Divorced,2207,22482,1,Y,No,16,3,4,80,1,4.0,5,2.0,3.0012943282702467,2,2.0,2
34.0,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1013,1.0,Male,45,3,2,Healthcare Representative,4.0,Single,7756,22266,0,Y,No,17,3,3,80,0,7.0,1,2.0,5.57831342273031,2,0.0,4
37.0,No,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1015,4.0,Female,88,2,2,Sales Executive,4.0,Divorced,13388,24223,2,Y,Yes,14,3,3,80,3,8.0,5,3.0,0.9932252259762702,0,0.0,0
25.0,Yes,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,1106,,Male,32,3,1,Laboratory Technician,4.0,Married,3691,4605,1,Y,Yes,15,3,2,80,1,7.0,3,4.0,6.315150910157467,7,5.0,6
26.0,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,, fem ,37,5,1,Laboratory Technician,3.0,Divorced,2377,19373,1,Y,No,20,4,3,80,1,1.0,0,2.0,0.7629128417850481,1,0.0,0
33.0,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,,Male,55,2,1,Research Scientist,2.0,Single,"2.313,00",2993,4,Y,Yes,20,4,2,80,0,5.0,0,3.0,1.3276572873780328,2,2.0,2
42.0,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,1109,4.0,Male,35,3,4,Manager,1.0,MARRIED,"17.665,00",14399,0,Y,No,17,3,4,80,1,23.0,3,3.0,21.814914684723306,6,13.0,7
28.0,Yes,Travel_Frequently,1009,Research and Dev,1,3,Medical,1,1111,,Male,45,2,1,Laboratory Technician,2.0,Divorced,5192,7160,1,Y,No,15,3,1,80,2,1.0,2,3.0,0.8316886363394196,0,0.0,0
50.0,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4.0, fem ,81,3,2,Sales Executive,3.0,Single,4728,17251,3,Y,Yes,14,3,4,80,0,5.0,4,3.0,0.1758773382968567,0,0.0,0
33.0,No,Travel_Frequently,970,Sales ,7,3,Life Sciences,1,1114,4.0,Female,30,3,2,Sales Executive,2.0,Married,8604,13401,0,Y,No,17,3,3,80,1,4.0,3,3.0,2.9541203380002496,2,0.0,2
34.0,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,,Male,40,2,1,Research Scientist,4.0,Married,2979,22478,3,Y,No,17,3,4,80,3,6.0,2,3.0,0.251394860520378,0,0.0,0
124.6164744523882,No,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1.0,Male,35,4,4,Manager,4.0,Single,"16.885,00",16154,2,Y,No,22,4,3,80,0,27.0,3,2.0,5.19177200373696,4,2.0,1
45.0,No,Non-Travel,1050,Sale Dept,9,4,Life Sciences,1,1117,2.0,Female,65,2,2,Sales Executive,3.0,Married,5593,17970,1,Y,No,13,3,4,80,1,15.0,2,3.0,15.515669997132155,10,4.0,12
52.0,No,Travel_Rarely,994,ResDev,7,4,Life Sciences,1,1118,2.0,Male,87,3,3,Healthcare Representative,2.0,Single,10445,15322,7,Y,No,19,3,4,80,0,18.0,4,3.0,8.436891520480058,6,4.0,0
38.0,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3.0,Male,73,2,3,Sales Executive,3.0,Divorced,17480,5569,0,Y,Yes,14,3,2,80,2,9.0,2,3.0,8.384061917567358,7,2.0,7
29.0,No,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1,1120,,Female,93,3,1,Research Scientist,4.0,Divorced,2514,26968,4,Y,No,22,4,1,80,1,11.0,1,3.0,8.552433714233361,5,1.0,7
28.0,No,Travel_Rarely,950,Research & Development,3,3,Medical,1,1121,4.0,Female,93,3,3,Manufacturing Director,2.0,Divorced,15310,8039,0,Y,No,17,3,2,80,3,10.0,3,2.0,9.173701318321164,7,1.0,7
46.0,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1.0,Male,52,3,4,Manager,3.0,Married,17465,15596,3,Y,No,12,3,4,80,1,23.0,3,3.0,13.29678575192943,9,4.0,9
38.0,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4.0,Male,32,3,3,Sales Executive,2.0,Single,7351,20619,7,Y,No,16,3,3,80,0,10.0,2,3.0,1.2061092011219667,0,0.0,0
43.0,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3.0,Female,83,3,3,Manufacturing Director,1.0,Married,10820,11535,8,Y,No,11,3,3,80,1,18.0,1,3.0,7.958574542597054,7,0.0,1
39.0,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1.0,Male,84,3,4,Healthcare Representative,4.0,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21.0,4,3.0,17.8134174088934,7,11.0,5
40.0,No,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3.0,Male,44,2,5,Research Director,3.0,Single,19626,17544,1,Y,No,14,3,1,80,0,21.0,2,4.0,20.75486289922421,7,4.0,9
21.0,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,1131,,Female,70,2,1,Research Scientist,2.0,Single,2070,25326,1,Y,Yes,11,3,3,80,0,2.0,6,4.0,2.820251696443969,2,2.0,2
39.0,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3.0,Male,70,3,2,Laboratory Technician,2.0,Single,6782,8770,9,Y,No,15,3,3,80,0,9.0,2,2.0,5.299891927982364,4,0.0,3
36.0,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1133,1.0,Male,78,3,2,Manufacturing Director,4.0,Single,7779,23238,2,Y,No,20,4,1,80,0,18.0,0,3.0,11.566773387251352,9,0.0,9
31.0,No,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,,Male,67,4,1,Sales Representative,4.0,Married,2791,21981,0,Y,No,12,3,1,80,1,3.0,4,3.0,1.3613897670384585,2,2.0,2
28.0,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,,Male,67,2,1,Research Scientist,2.0,Married,6402,19911,0,Y,No,17,3,1,80,0,6.0,2,1.0,4.225610088743894,3,0.0,4
35.0,No,Travel_Frequently,1182,Sales,11,2,Marketing,1,1137,4.0,Male,54,3,2,Sales Executive,4.0,Divorced,4968,18500,1,Y,No,11,3,4,80,1,5.0,3,3.0,5.623163442898727,2,0.0,2
153.68029829110887,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4.0,Male,56,2,4,Sales Executive,2.0,Married,13120,11879,6,Y,No,17,3,2,80,1,22.0,3,3.0,8.93659425104849,8,2.0,3
34.0,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4.0,Male,95,3,2,Manufacturing Director,3.0,Single,4033,15834,2,Y,No,11,3,4,80,0,5.0,3,2.0,3.374651208698752,2,0.0,2
29.0,No,Travel_Frequently,490,Research & Development,10,3,Life Sciences,1,1143,,Female,61,3,1,Research Scientist,2.0,Divorced,6582,17940,0,Y,No,14,3,4,80,2,8.0,2,2.0,6.6413560250219605,5,1.0,1
136.2551619683756,No,Travel_Rarely,188,Research & Development,29,3,Medical,1,1148,2.0,Male,56,1,2,Laboratory Technician,4.0,Single,4272,9558,4,Y,No,19,3,1,80,0,16.0,3,3.0,1.828494234852388,0,0.0,0
29.0,No,Travel_Rarely,718,Research & Development,8,1,Medical,1,1150,2.0,Male,79,2,2,Manufacturing Director,4.0,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10.0,2,2.0,9.229790664055482,7,1.0,2
38.0,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,,Male,37,4,1,Human Resources,3.0,Married,2844,6004,1,Y,No,13,3,4,80,1,7.0,2,4.0,6.307207456758656,6,5.0,0
28.0,No,Travel_Frequently,773,Research and Dev,6,3,Life Sciences,1,1154,,Male,39,2,1,Research Scientist,3.0,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3.0,2,3.0,3.722155791856173,1,0.0,2
18.0,Yes,Non-Travel,247,Research & Development,8,1,Medical,1,1156,,Male,80,3,1,Laboratory Technician,3.0,SINGLE,1904,13556,1,Y,No,12,3,4,80,0,0.0,0,3.0,0.0,0,0.0,0
33.0,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1.0,Female,77,3,2,Sales Executive,1.0,Single,8224,18385,0,Y,Yes,17,3,1,80,0,6.0,3,3.0,5.189284434047458,2,0.0,3
41.0,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,,Male,46,3,1,Laboratory Technician,4.0,Married,"4.766,00",9051,3,Y,Yes,11,3,1,80,1,6.0,4,3.0,0.9463370022017116,0,0.0,0
31.0,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,1,1160,,Male,72,3,1,Laboratory Technician,3.0,Married,2610,6233,1,Y,No,12,3,3,80,1,2.0,5,2.0,1.632024040399985,2,2.0,2
37.0,No,Travel_Rarely,367,Research & Development,25,2,Medical,1,1161,3.0,Female,52,2,2,Healthcare Representative,4.0,Divorced,"5.731,00",17171,7,Y,No,13,3,3,80,2,9.0,2,3.0,5.900030075704816,2,1.0,3
89.35652824577231,No,Travel_Rarely,199,Research & Development,6,3,Life Sciences,1,1162,,Male,55,2,1,Research Scientist,3.0,Married,2539,7950,1,Y,No,13,3,3,80,1,4.0,0,3.0,3.576238253455095,2,2.0,2
102.60354591793433,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,1163,2.0,Female,70,3,2,Sales Executive,3.0,Married,5714,5829,1,Y,No,20,4,1,80,0,6.0,3,2.0,6.7711279730242495,5,1.0,3
35.0,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,1164,,Male,100,3,1,Human Resources,3.0,Single,4323,7108,1,Y,No,17,3,2,80,0,6.0,2,1.0,5.902248544180805,4,1.0,4
29.0,Yes,Travel_Rarely,408,Sales,23,1,Life Sciences,1,1165,4.0,Female,45,2,3,Sales Executive,1.0,Married,7336,11162,1,Y,No,13,3,1,80,1,11.0,3,1.0,10.657131206605827,8,3.0,10
40.0,No,Travel_Frequently,593,Research & Development,9,4,Medical,1,1166,2.0,Female,88,3,3,Research Director,3.0,Single,13499,13782,9,Y,No,17,3,3,80,0,20.0,3,2.0,18.137762438734267,7,2.0,13
42.0,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,1,1167,3.0,Male,44,3,4,Sales Executive,1.0,Single,13758,2447,0,Y,Yes,12,3,2,80,0,22.0,2,2.0,20.337461764531977,9,13.0,14
42.0,No,Travel_Rarely,647,Sales,4,4,Marketing,1,1711,2.0,Male,45,3,2,Sales Executive,1.0,Single,"5.155,00",2253,7,Y,No,13,3,4,80,0,9.0,3,4.0,6.536526079501563,4,1.0,5
35.0,No,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,,Male,58,2,1,Laboratory Technician,3.0,Married,2258,16340,6,Y,No,12,3,2,80,1,10.0,2,3.0,8.523504587321657,0,1.0,7
76.0541774319144,No,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,,Male,49,3,1,Laboratory Technician,2.0,Single,3597,6409,8,Y,No,22,4,4,80,0,6.0,2,3.0,3.852368883646155,3,1.0,2
28.0,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,,Female,79,3,1,Laboratory Technician,4.0,Married,"2.515,00",22955,1,Y,Yes,11,3,4,80,0,1.0,4,2.0,1.0084425292099477,1,0.0,0
26.0,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,,Male,82,4,1,Laboratory Technician,4.0,Married,4420,13421,1,Y,No,22,4,2,80,1,8.0,2,3.0,7.953117275238664,7,0.0,7
30.0,No,Travel_Rarely,852,Sales,10,3,Marketing,1,1179,3.0,Male,72,2,2,Sales Executive,3.0,Married,"6.578,00",2706,1,Y,No,18,3,1,80,1,10.0,3,3.0,9.190771083159865,3,1.0,4
40.0,No,Travel_Frequently,902,Research & Development,26,2,Medical,1,1180,3.0,Female,92,2,2,Research Scientist,4.0,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16.0,3,1.0,1.7730020738000634,1,0.0,0
35.0,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3.0,Male,44,2,3,Manufacturing Director,2.0,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15.0,2,4.0,6.616523380558784,7,6.0,4
34.0,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4.0,Male,97,2,2,Healthcare Representative,1.0,SINGLE,5343,25755,0,Y,No,20,4,3,80,0,14.0,3,3.0,12.61992536387104,9,4.0,9
35.0,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,,Male,47,2,1,Laboratory Technician,4.0,MARRIED,4752,26537,1,Y,No,13,3,2,80,1,2.0,2,4.0,1.9247900727690836,2,2.0,2
43.0,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1.0,Female,85,1,2,Sales Executive,3.0,Single,10692,9489,8,Y,No,13,3,2,80,0,7.0,2,2.0,4.49777429268114,3,1.0,3
85.62960808567505,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,,Female,76,3,1,Sales Representative,1.0,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1.0,3,3.0,0.7043483924539846,0,0.0,0
56.0,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4.0,Female,92,3,5,Manager,1.0,Divorced,39886,18575,4,Y,No,13,3,4,80,1,28.0,2,3.0,4.0239073892982775,2,4.0,2
29.0,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,1192,,Female,54,3,1,Laboratory Technician,4.0,Married,3131,26342,1,Y,No,13,3,1,80,1,10.0,5,3.0,9.556500969635232,8,0.0,8
19.0,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,,Male,54,3,1,Research Scientist,1.0,Single,2552,7172,1,Y,No,25,4,3,80,0,1.0,4,3.0,1.2120702095394953,1,0.0,0
45.0,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,,Female,83,3,1,Research Scientist,3.0,Married,"4.477,00",20100,4,Y,Yes,19,3,3,80,1,7.0,2,2.0,4.094875143904593,2,0.0,2
37.0,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4.0,Female,56,2,2,Manufacturing Director,4.0,Married,"6.474,00",9961,1,Y,No,13,3,2,80,1,14.0,2,2.0,13.370040016813425,8,3.0,11
20.0,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,,Male,87,2,1,Laboratory Technician,3.0,Single,6066,12828,1,Y,No,12,3,1,80,0,2.0,2,2.0,1.3517491162595854,2,1.0,2
44.0,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200,,Male,96,3,1,Research Scientist,3.0,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6.0,4,3.0,5.243702249580592,4,0.0,2
53.0,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4.0,Female,50,3,5,Manager,3.0,Divorced,"18.606,00",18640,3,Y,No,18,3,2,80,1,26.0,6,3.0,6.18163750435033,7,4.0,7
29.0,No,Travel_Rarely,942,Research & Development,15,1,Life Sciences,1,1202,,Female,69,1,1,Research Scientist,4.0,Married,2168,26933,0,Y,Yes,18,3,1,80,1,6.0,2,2.0,5.602845730040715,4,1.0,3
22.0,Yes,Travel_Frequently,1256,R&D Lab,3,4,Life Sciences,1,1203,,Male,48,2,1,Research Scientist,4.0,Married,5706,4223,0,Y,Yes,11,3,2,80,1,1.0,5,3.0,0.7473442876821899,0,0.0,0
46.0,No,Travel_Rarely,1402,Sales,2,3,Marketing,1,1204,3.0,Female,69,3,4,Manager,1.0,Married,17048,24097,8,Y,No,23,4,1,80,0,28.0,2,3.0,26.0888779467902,15,15.0,9
44.0,No,Non-Travel,111,R&D,17,3,Life Sciences,1,1206,,Male,74,1,1,Research Scientist,3.0,Single,2290,4279,2,Y,No,13,3,4,80,0,6.0,3,3.0,0.0,0,0.0,0
33.0,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,1,1207,,Male,99,3,1,Human Resources,3.0,Married,3600,8429,1,Y,No,13,3,4,80,1,5.0,2,3.0,5.895571893431313,4,1.0,4
41.0,Yes,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1210,,Male,95,2,1,Research Scientist,1.0,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5.0,2,1.0,1.0869540208282524,0,0.0,0
30.0,No,Travel_Rarely,1329,Sales,29,4,Life Sciences,1,1211,3.0,Male,61,3,2,Sales Executive,1.0,Divorced,4115,13192,8,Y,No,19,3,3,80,3,8.0,3,3.0,4.544718354680217,3,0.0,3
111.81162353675757,No,Travel_Frequently,1184,Sales,2,4,Medical,1,1212,2.0,Male,62,3,2,Sales Executive,2.0,Married,4327,25440,5,Y,No,12,3,4,80,3,5.0,2,3.0,0.0,0,0.0,0
50.0,No,Travel_Frequently,1421,Research & Development,2,3,Medical,1,1215,4.0,Female,30,3,4,Manager,1.0,Married,17856,9490,2,Y,No,22,4,3,80,1,32.0,3,3.0,2.022121927111887,2,2.0,2
28.0,No,Travel_Rarely,1179,Research & Development,19,4,Medical,1,1216,,Male,78,2,1,Laboratory Technician,1.0,Married,3196,12449,1,Y,No,12,3,3,80,3,6.0,2,3.0,5.381329177276477,5,3.0,3
46.0,No,Travel_Rarely,1450,R&D,15,2,Life Sciences,1,1217,4.0,Male,52,3,5,Research Director,2.0,Married,19081,10849,5,Y,No,11,3,1,80,1,25.0,2,3.0,4.314624485946792,2,0.0,3
35.0,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3.0,Male,94,3,2,Sales Executive,1.0,Married,8966,21026,3,Y,Yes,15,3,4,80,3,15.0,2,3.0,7.095468875386658,7,1.0,7
24.0,Yes,Travel_Rarely,984,Research & Development,17,2,Life Sciences,1,1219,,Female,97,3,1,Laboratory Technician,2.0,Married,4420,3372,1,Y,No,13,3,1,80,1,1.0,3,1.0,0.5527183837931079,0,0.0,0
33.0,No,Travel_Frequently,1146,Sales,25,3,Medical,1,1220,2.0,Female,82,3,2,Sales Executive,3.0,Married,4539,4905,1,Y,N,12,3,1,80,1,10.0,3,2.0,9.55944642523677,7,0.0,1
36.0,No,Travel_Rarely,917,Research & Development,6,4,Life Sciences,1,1221,,Male,60,1,1,Laboratory Technician,3.0,Divorced,2741,6865,1,Y,No,14,3,3,80,1,7.0,4,3.0,7.807979251669372,7,1.0,7
30.0,No,Travel_Rarely,853,Research & Development,7,4,Life Sciences,1,1224,3.0,Male,49,3,2,Laboratory Technician,3.0,Divorced,6982,11309,1,Y,No,13,3,1,80,3,10.0,4,2.0,10.985834375230908,7,8.0,9
44.0,No,Travel_Rarely,200,Research & Development,29,4,Other,1,1225,4.0,Male,32,3,2,Research Scientist,4.0,Single,4541,7744,1,Y,No,25,4,2,80,0,20.0,3,3.0,19.89343233166634,11,13.0,17
20.0,No,Travel_Rarely,654,Sales,21,3,Marketing,1,1226,,Male,43,4,1,Sales Representative,4.0,SINGLE,2678,5050,1,Y,No,17,3,4,80,0,2.0,2,3.0,2.0338767863810814,1,2.0,2
46.0,No,Travel_Rarely,150,Research & Development,2,4,Technical Degree,1,1228,4.0,Male,60,3,2,Manufacturing Director,4.0,Divorced,7379,17433,2,Y,No,11,3,3,80,1,12.0,3,2.0,6.200057237324108,3,1.0,4
42.0,No,Non-Travel,179,Human Resources,2,5,Medical,1,1231,4.0,Male,79,4,2,Human Resources,1.0,Married,12544,12858,7,Y,No,16,3,1,80,1,10.0,3,4.0,4.074015879079844,3,0.0,3
60.0,No,Travel_Rarely,696,Sales,7,4,Marketing,1,1323,2.0,Male,52,4,2,Sales Executive,4.0,Divorced,5220,10893,0,Y,Yes,18,3,2,80,1,12.0,3,3.0,10.162851139730686,7,1.0,9
32.0,No,Travel_Frequently,116,Research & Development,13,3,Other,1,1234,,Female,77,2,1,Laboratory Technician,2.0,Married,2743,7331,1,Y,No,20,4,3,80,1,2.0,2,3.0,2.213935338595193,2,2.0,2
32.0,No,Travel_Frequently,1316,ResDev,2,2,Life Sciences,1,1235,4.0,Female,38,3,2,Research Scientist,3.0,Single,9996,2338,4,Y,Yes,14,3,4,80,0,10.0,2,3.0,6.956055482699695,7,0.0,7
36.0,No,Travel_Rarely,363,Research & Development,1,3,Technical Degree,1,1237,3.0,Female,77,1,3,Manufacturing Director,1.0,Divorced,10252,4235,2,Y,Yes,21,4,3,80,1,17.0,2,3.0,6.633657904371191,7,7.0,7
33.0,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,1238,,Male,60,3,1,Research Scientist,4.0,Married,2781,6311,0,Y,No,13,3,2,80,1,15.0,5,3.0,14.252713573312407,10,4.0,10
40.0,No,Travel_Rarely,107,Sales,10,3,Technical Degree,1,1239,2.0,Female,84,5,2,Sales Executive,2.0,Divorced,6852,11591,7,Y,No,12,3,2,80,1,7.0,2,4.0,5.2999971039624185,1,1.0,3
25.0,No,Travel_Rarely,1356,Sales,10,4,Life Sciences,1,1240,3.0,Male,57,3,2,Sales Executive,4.0,Single,4950,20623,0,Y,No,14,3,2,80,0,5.0,4,3.0,3.594963457895255,3,1.0,1
30.0,No,Travel_Rarely,1465,Research & Development,1,3,Medical,1,1241,,Male,63,3,1,Research Scientist,2.0,Married,3579,9369,0,Y,Yes,21,4,1,80,1,12.0,2,3.0,10.77078152990654,9,5.0,7
113.77458613984513,No,Travel_Frequently,458,Research & Development,26,5,Medical,1,1422,1.0,Female,60,3,3,Research Director,1.0,Married,13191,23281,3,Y,Yes,17,3,3,80,0,20.0,6,3.0,0.7030817455007732,0,0.0,0
35.0,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3.0,Female,78,2,3,Sales Executive,4.0,Married,20754,13755,4,Y,Yes,11,3,2,80,1,16.0,6,2.0,12.948577918431964,2,4.0,12
27.0,No,Travel_Rarely,1103,ResDev,14,3,Life Sciences,1,1244,,Male,42,3,1,Research Scientist,1.0,Married,2235,14377,1,Y,Yes,14,3,4,80,2,9.0,3,2.0,8.986602826682168,7,6.0,8
54.0,No,Travel_Frequently,966,Research & Development,1,4,Life Sciences,1,1245,4.0,Female,53,3,3,Manufacturing Director,3.0,Divorced,"10.502,00",9659,7,Y,No,17,3,1,80,1,33.0,2,1.0,5.334234064764555,4,1.0,4
44.0,No,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1246,,Female,72,4,1,Research Scientist,4.0,Married,2011,19982,1,Y,No,13,3,4,80,1,10.0,5,3.0,9.741551568555108,5,7.0,7
19.0,Yes,Non-Travel,504,Research & Development,10,3,Medical,1,1248,,Female,96,2,1,Research Scientist,2.0,Single,3718,6148,1,Y,Yes,25,4,2,80,0,1.0,2,4.0,1.1866980959567777,1,0.0,0
29.0,No,Travel_Rarely,1010,Research & Development,1,3,Life Sciences,1,1249,,Female,97,3,1,Research Scientist,4.0,Divorced,3760,5598,1,Y,No,15,3,1,80,3,3.0,5,3.0,3.253507882243596,2,1.0,2
54.0,No,Travel_Rarely,685,Research & Development,3,3,Life Sciences,1,1250,4.0,Male,85,3,4,Research Director,4.0,Married,35558,23474,3,Y,No,14,3,1,80,0,36.0,2,3.0,10.099144688685932,9,0.0,9
31.0,No,Travel_Rarely,1332,Research & Development,11,2,Medical,1,1251,3.0,Male,80,3,2,Healthcare Representative,1.0,MARRIED,"6.833,00",17089,1,Y,Yes,12,3,4,80,0,6.0,2,2.0,5.870197088775263,5,0.0,1
31.0,No,Travel_Rarely,1062,Research & Development,24,3,Medical,1,1252,3.0,Female,96,2,2,Healthcare Representative,1.0,Single,6812,17198,1,Y,No,19,3,2,80,0,10.0,2,3.0,10.09032273213772,9,1.0,8
59.0,No,Travel_Rarely,326,Sales,3,3,Life Sciences,1,1254,3.0,Female,48,5,2,Sales Executive,4.0,Single,5171,16490,5,Y,No,17,3,4,80,0,13.0,2,3.0,6.375870136696788,1,0.0,5
43.0,No,Travel_Rarely,920,Research and Dev,3,3,Life Sciences,1,1255,3.0,Male,96,1,5,Research Director,4.0,Married,"19.740,00",18625,3,Y,No,14,3,2,80,1,25.0,2,3.0,8.419592433858156,7,0.0,7
49.0,No,Travel_Rarely,1098,Research & Development,4,2,Medical,1,1256,1.0,Male,85,2,5,Manager,3.0,MARRIED,18711,12124,2,Y,No,13,3,3,80,1,23.0,2,4.0,1.9076863424134527,0,0.0,0
123.68285979195412,No,Travel_Frequently,469,ResDev,3,3,Technical Degree,1,1257,,Male,46,3,1,Research Scientist,2.0,Married,3692,9256,1,Y,No,12,3,3,80,0,12.0,2,2.0,10.50498688184687,10,0.0,7
48.0,No,Travel_Rarely,969,Research & Development,2,2,Technical Degree,1,1258,,Male,76,4,1,Laboratory Technician,2.0,Single,"2.559,00",16620,5,Y,No,11,3,3,80,0,7.0,4,2.0,0.7799963045022987,0,0.0,0
27.0,No,Travel_Rarely,1167,Research & Development,4,2,Life Sciences,1,1259,,Male,76,3,1,Research Scientist,3.0,Divorced,2517,3208,1,Y,No,11,3,2,80,3,5.0,2,3.0,4.193265669865799,3,0.0,3
29.0,No,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,1260,3.0,Male,82,3,2,Healthcare Representative,4.0,Divorced,6623,4204,1,Y,Yes,11,3,2,80,2,6.0,2,3.0,6.465504732163928,0,1.0,0
48.0,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1263,4.0,Male,76,2,5,Research Director,4.0,Single,18265,8733,6,Y,No,12,3,3,80,0,25.0,3,4.0,0.8327462468216266,0,0.0,0
87.25560822832404,No,Travel_Rarely,694,Research & Development,1,3,Life Sciences,1,1264,4.0,Female,87,2,4,Research Director,4.0,Divorced,16124,3423,3,Y,No,14,3,2,80,2,9.0,2,2.0,7.103095491014663,7,1.0,7
34.0,No,Travel_Rarely,1320,Research & Development,20,3,Technical Degree,1,1265,,Female,89,4,1,Research Scientist,3.0,Married,2585,21643,0,Y,No,17,3,4,80,0,2.0,5,2.0,0.6978307152766801,0,0.0,0
