Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28.08,Yes,Travel_Frequently,342,Research & Development,2.8,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,2552.5,13044.1,6,Y,Yes,9.8,3,2,80,1,6,2,3,3,2,1.5,2
36.72,No,Travel_Rarely,1333,Sales,14.0,4,Life Sciences,1,1055,3,Female,87,3,1,Sales Representative,3,Married,2775.0,15648.5,1,Y,Yes,13.3,3,4,80,1,1,2,3,1,1,0.0,0
30.24,No,Travel_Rarely,1144,Sales,14.0,1,Medical,1,1056,4,Male,74,3,1,Sales Representative,2,Married,1315.0,19876.4,1,Y,No,15.4,4,2,80,0,1,5,3,1,0,0.0,0
41.04,No,Travel_Frequently,1186,Research & Development,4.2,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,3526.25,2547.45,3,Y,No,11.2,3,1,80,1,8,2,3,2,2,3.0,2
54.0,No,Travel_Rarely,1464,Research & Development,2.8,4,Medical,1,1061,2,Male,62,3,5,Research Director,3,Married,24046.25,10925.05,2,Y,Yes,7.7,3,4,80,1,29,2,2,8,1,10.5,7
39.96,No,Travel_Rarely,124,Research & Development,4.2,3,Other,1,1062,4,Female,35,3,2,Healthcare Representative,2,Single,5133.75,11770.8,3,Y,No,10.5,3,1,80,0,8,3,2,4,3,0.0,1
43.2,No,Travel_Rarely,300,Sales,36.4,3,Marketing,1,1066,3,Male,74,3,2,Sales Executive,1,Married,10495.0,18884.45,1,Y,No,9.8,3,2,80,1,8,3,2,7,7,10.5,5
28.08,No,Travel_Frequently,921,Research & Development,1.4,1,Medical,1,1068,1,Female,66,2,1,Research Scientist,3,Divorced,2508.75,21475.25,1,Y,No,9.1,3,3,80,2,5,5,3,5,3,1.5,3
49.68,No,Travel_Rarely,430,Research & Development,1.4,4,Medical,1,1069,4,Male,40,3,5,Research Director,4,Divorced,24533.75,18228.25,9,Y,No,11.9,3,4,80,2,23,0,3,2,2,3.0,2
58.32,No,Travel_Rarely,1082,Sales,2.8,4,Life Sciences,1,1070,3,Female,41,2,3,Sales Executive,3,Married,13357.5,7133.2,6,Y,No,7.7,3,2,80,1,13,4,3,9,4,10.5,0
60.48,No,Travel_Frequently,1240,Research & Development,12.6,3,Medical,1,1071,1,Female,63,3,1,Research Scientist,3,Married,3677.5,10330.9,2,Y,No,13.3,3,2,80,1,18,4,3,5,4,0.0,3
38.88,No,Travel_Rarely,796,Research & Development,16.8,5,Medical,1,1073,4,Female,51,2,3,Manufacturing Director,4,Single,11072.5,13318.65,0,Y,No,7.7,3,2,80,0,15,2,2,14,8,10.5,8
59.4,No,Non-Travel,444,Research & Development,2.8,1,Medical,1,1074,3,Male,40,2,4,Manager,1,Single,20945.0,14724.55,7,Y,No,10.5,3,2,80,0,31,3,4,9,7,9.0,2
46.44,No,Travel_Rarely,415,Sales,35.0,3,Medical,1,1076,3,Male,79,2,3,Sales Executive,4,Divorced,13497.5,4477.8,5,Y,No,9.1,3,3,80,1,18,5,3,1,0,0.0,0
21.6,Yes,Travel_Frequently,769,Sales,12.6,3,Marketing,1,1077,4,Female,54,3,1,Sales Representative,4,Single,2903.75,14624.25,1,Y,Yes,9.8,3,2,80,0,2,3,3,2,2,0.0,2
22.68,Yes,Travel_Rarely,1334,Research & Development,14.0,3,Life Sciences,1,1079,3,Female,36,2,1,Laboratory Technician,1,Single,1770.0,14669.3,1,Y,No,9.1,3,1,80,0,1,6,2,1,0,1.5,0
49.68,No,Travel_Rarely,1003,Research & Development,11.2,4,Life Sciences,1,1080,4,Female,74,2,2,Research Scientist,1,Divorced,5768.75,17874.65,8,Y,Yes,16.1,4,1,80,3,19,2,3,16,13,1.5,7
55.08,Yes,Travel_Rarely,1323,Research & Development,5.6,4,Life Sciences,1,1081,1,Male,34,3,1,Research Scientist,3,Married,3076.25,8782.2,9,Y,Yes,8.4,3,3,80,3,18,2,4,10,0,3.0,7
30.24,Yes,Non-Travel,1366,Research & Development,33.6,2,Technical Degree,1,1082,2,Male,72,2,3,Healthcare Representative,1,Single,10902.5,10501.75,1,Y,No,8.4,3,1,80,0,10,2,2,10,7,1.5,9
28.08,No,Travel_Rarely,192,Research & Development,1.4,2,Medical,1,1083,1,Male,59,2,1,Laboratory Technician,1,Married,4943.75,9469.85,1,Y,No,11.2,3,1,80,2,6,2,3,5,3,1.5,3
32.4,No,Travel_Rarely,1176,Research & Development,28.0,3,Other,1,1084,3,Male,85,3,2,Manufacturing Director,1,Married,12446.25,7731.6,0,Y,No,10.5,3,3,80,1,7,1,2,6,2,0.0,2
44.28,No,Travel_Rarely,509,Research & Development,9.8,2,Technical Degree,1,1085,2,Female,43,4,1,Research Scientist,3,Married,4220.0,16033.55,1,Y,No,9.1,3,3,80,0,10,3,3,10,6,0.0,8
41.04,No,Travel_Rarely,330,Research & Development,23.8,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,11028.75,20916.8,0,Y,No,12.6,3,1,80,1,20,4,2,19,9,1.5,9
43.2,No,Travel_Rarely,1492,Research & Development,28.0,4,Technical Degree,1,1092,1,Male,61,3,3,Healthcare Representative,4,Married,12902.5,22560.7,4,Y,No,14.0,4,4,80,1,14,6,3,11,10,16.5,1
29.16,No,Non-Travel,1277,Research & Development,11.2,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,5776.25,4988.65,1,Y,No,13.3,3,4,80,3,3,4,3,3,2,1.5,2
59.4,No,Travel_Frequently,1091,Research & Development,2.8,1,Life Sciences,1,1096,4,Male,65,3,3,Manufacturing Director,2,Married,13720.0,13441.05,3,Y,No,12.6,3,2,80,1,23,4,3,3,2,1.5,2
30.24,No,Travel_Rarely,857,Research & Development,14.0,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,4575.0,6722.65,3,Y,No,9.1,3,4,80,0,10,4,4,8,7,1.5,7
47.52,Yes,Travel_Rarely,1376,Human Resources,1.4,2,Medical,1,1098,2,Male,91,2,3,Human Resources,1,Married,13102.5,1977.1,9,Y,No,9.8,3,4,80,1,24,1,3,20,6,4.5,6
35.64,No,Travel_Rarely,654,Research & Development,7.0,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,8898.75,18031.9,4,Y,No,10.5,3,3,80,1,9,2,3,3,2,1.5,2
37.8,Yes,Travel_Rarely,1204,Sales,5.6,3,Technical Degree,1,1100,4,Male,86,3,3,Sales Executive,1,Single,11977.5,8783.05,0,Y,Yes,15.4,4,1,80,0,9,2,3,8,7,6.0,7
35.64,Yes,Travel_Frequently,827,Research & Development,40.6,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,5635.0,2659.65,1,Y,No,15.4,4,2,80,0,14,4,3,13,7,4.5,8
30.24,No,Travel_Rarely,895,Research & Development,21.0,2,Life Sciences,1,1102,1,Male,50,3,1,Laboratory Technician,3,Divorced,2758.75,19109.7,1,Y,No,11.2,3,4,80,1,4,5,2,4,2,3.0,2
36.72,No,Travel_Frequently,618,Research & Development,4.2,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,9695.0,18926.1,0,Y,No,11.9,3,3,80,0,7,1,2,6,2,0.0,4
39.96,No,Travel_Rarely,309,Sales,14.0,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,8367.5,20589.55,2,Y,Yes,9.8,3,3,80,3,8,5,3,1,0,0.0,0
27.0,Yes,Travel_Rarely,1219,Research & Development,5.6,1,Technical Degree,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married,4613.75,3914.25,1,Y,Yes,10.5,3,2,80,1,7,3,4,7,7,7.5,6
28.08,Yes,Travel_Rarely,1330,Research & Development,29.4,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2971.25,16467.05,1,Y,No,14.0,4,3,80,1,1,0,2,1,1,0.0,0
35.64,Yes,Travel_Rarely,1017,Research & Development,35.0,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,2891.25,2544.05,4,Y,Yes,14.0,4,2,80,0,5,0,3,2,2,3.0,2
45.36,No,Travel_Rarely,469,Research & Development,2.8,2,Medical,1,1109,4,Male,35,3,4,Manager,1,Married,22081.25,12239.15,0,Y,No,11.9,3,4,80,1,23,3,3,22,6,19.5,7
30.24,Yes,Travel_Frequently,1009,Research & Development,1.4,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,3245.0,6086.0,1,Y,No,10.5,3,1,80,2,1,2,3,1,0,0.0,0
54.0,Yes,Travel_Frequently,959,Sales,1.4,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,5910.0,14663.35,3,Y,Yes,9.8,3,4,80,0,5,4,3,0,0,0.0,0
35.64,No,Travel_Frequently,970,Sales,9.8,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,5377.5,11390.85,0,Y,No,11.9,3,3,80,1,4,3,3,3,2,0.0,2
36.72,No,Non-Travel,697,Research & Development,4.2,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,3723.75,19106.3,3,Y,No,11.9,3,4,80,3,6,2,3,0,0,0.0,0
51.84,No,Non-Travel,1262,Research & Development,1.4,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,21106.25,13730.9,2,Y,No,15.4,4,3,80,0,27,3,2,5,4,3.0,1
48.6,No,Non-Travel,1050,Sales,12.6,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,6991.25,15274.5,1,Y,No,9.1,3,4,80,1,15,2,3,15,10,6.0,12
56.16,No,Travel_Rarely,994,Research & Development,9.8,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,13056.25,13023.7,7,Y,No,13.3,3,4,80,0,18,4,3,8,6,6.0,0
41.04,No,Travel_Rarely,770,Sales,14.0,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,10925.0,4733.65,0,Y,Yes,9.8,3,2,80,2,9,2,3,8,7,3.0,7
31.32,No,Travel_Rarely,1107,Research & Development,39.2,4,Life Sciences,1,1120,3,Female,93,3,1,Research Scientist,4,Divorced,3142.5,22922.8,4,Y,No,15.4,4,1,80,1,11,1,3,7,5,1.5,7
30.24,No,Travel_Rarely,950,Research & Development,4.2,3,Medical,1,1121,4,Female,93,3,3,Manufacturing Director,2,Divorced,9568.75,6833.15,0,Y,No,11.9,3,2,80,3,10,3,2,9,7,1.5,7
49.68,No,Travel_Rarely,406,Sales,4.2,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,21831.25,13256.6,3,Y,No,8.4,3,4,80,1,23,3,3,12,9,6.0,9
41.04,No,Travel_Rarely,130,Sales,2.8,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,9188.75,17526.15,7,Y,No,11.2,3,3,80,0,10,2,3,1,0,0.0,0
46.44,No,Travel_Frequently,1082,Research & Development,37.8,3,Life Sciences,1,1126,3,Female,83,3,3,Manufacturing Director,1,Married,13525.0,9804.75,8,Y,No,7.7,3,3,80,1,18,1,3,8,7,0.0,1
42.12,Yes,Travel_Frequently,203,Research & Development,2.8,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,15211.25,11514.95,7,Y,No,7.7,3,4,80,3,21,4,3,18,7,16.5,5
43.2,No,Travel_Rarely,1308,Research & Development,19.6,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,24532.5,14912.4,1,Y,No,9.8,3,1,80,0,21,2,4,20,7,6.0,9
22.68,No,Travel_Rarely,984,Research & Development,1.4,1,Technical Degree,1,1131,4,Female,70,2,1,Research Scientist,2,Single,2587.5,21527.1,1,Y,Yes,7.7,3,3,80,0,2,6,4,2,2,3.0,2
42.12,No,Non-Travel,439,Research & Development,12.6,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,8477.5,7454.5,9,Y,No,10.5,3,3,80,0,9,2,2,5,4,0.0,3
38.88,No,Non-Travel,217,Research & Development,25.2,4,Life Sciences,1,1133,1,Male,78,3,2,Manufacturing Director,4,Single,9723.75,19752.3,2,Y,No,14.0,4,1,80,0,18,0,3,11,9,0.0,9
33.48,No,Travel_Frequently,793,Sales,28.0,3,Life Sciences,1,1135,3,Male,67,4,1,Sales Representative,4,Married,3488.75,18683.85,0,Y,No,8.4,3,1,80,1,3,4,3,2,2,3.0,2
30.24,No,Travel_Rarely,1451,Research & Development,2.8,1,Life Sciences,1,1136,1,Male,67,2,1,Research Scientist,2,Married,4001.25,16924.35,0,Y,No,11.9,3,1,80,0,6,2,1,5,3,0.0,4
37.8,No,Travel_Frequently,1182,Sales,15.4,2,Marketing,1,1137,4,Male,54,3,2,Sales Executive,4,Divorced,6210.0,15725.0,1,Y,No,7.7,3,4,80,1,5,3,3,5,2,0.0,2
52.92,No,Travel_Rarely,174,Sales,11.2,4,Technical Degree,1,1138,4,Male,56,2,4,Sales Executive,2,Married,16400.0,10097.15,6,Y,No,11.9,3,2,80,1,22,3,3,9,8,3.0,3
36.72,No,Travel_Frequently,1003,Research & Development,2.8,2,Life Sciences,1,1140,4,Male,95,3,2,Manufacturing Director,3,Single,5041.25,13458.9,2,Y,No,7.7,3,4,80,0,5,3,2,3,2,0.0,2
31.32,No,Travel_Frequently,490,Research & Development,14.0,3,Life Sciences,1,1143,4,Female,61,3,1,Research Scientist,2,Divorced,4113.75,15249.0,0,Y,No,9.8,3,4,80,2,8,2,2,7,5,1.5,1
45.36,No,Travel_Rarely,188,Research & Development,40.6,3,Medical,1,1148,2,Male,56,1,2,Laboratory Technician,4,Single,5340.0,8124.3,4,Y,No,13.3,3,1,80,0,16,3,3,1,0,0.0,0
31.32,No,Travel_Rarely,718,Research & Development,11.2,1,Medical,1,1150,2,Male,79,2,2,Manufacturing Director,4,Married,6320.0,15035.65,1,Y,Yes,10.5,3,3,80,1,10,2,2,10,7,1.5,2
41.04,No,Travel_Rarely,433,Human Resources,1.4,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,3555.0,5103.4,1,Y,No,9.1,3,4,80,1,7,2,4,7,6,7.5,0
30.24,No,Travel_Frequently,773,Research & Development,8.4,3,Life Sciences,1,1154,3,Male,39,2,1,Research Scientist,3,Divorced,3378.75,18774.8,1,Y,Yes,9.8,3,4,80,1,3,2,3,3,1,0.0,2
19.44,Yes,Non-Travel,247,Research & Development,11.2,1,Medical,1,1156,3,Male,80,3,1,Laboratory Technician,3,Single,2380.0,11522.6,1,Y,No,8.4,3,4,80,0,0,0,3,0,0,0.0,0
35.64,Yes,Travel_Rarely,603,Sales,12.6,4,Marketing,1,1157,1,Female,77,3,2,Sales Executive,1,Single,10280.0,15627.25,0,Y,Yes,11.9,3,1,80,0,6,3,3,5,2,0.0,3
44.28,No,Travel_Rarely,167,Research & Development,16.8,4,Life Sciences,1,1158,2,Male,46,3,1,Laboratory Technician,4,Married,5957.5,7693.35,3,Y,Yes,7.7,3,1,80,1,6,4,3,1,0,0.0,0
33.48,Yes,Travel_Frequently,874,Research & Development,21.0,3,Medical,1,1160,3,Male,72,3,1,Laboratory Technician,3,Married,3262.5,5298.05,1,Y,No,8.4,3,3,80,1,2,5,2,2,2,3.0,2
39.96,No,Travel_Rarely,367,Research & Development,35.0,2,Medical,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,7163.75,14595.35,7,Y,No,9.1,3,3,80,2,9,2,3,6,2,1.5,3
29.16,No,Travel_Rarely,199,Research & Development,8.4,3,Life Sciences,1,1162,4,Male,55,2,1,Research Scientist,3,Married,3173.75,6757.5,1,Y,No,9.1,3,3,80,1,4,0,3,4,2,3.0,2
36.72,No,Travel_Rarely,1400,Sales,12.6,1,Life Sciences,1,1163,2,Female,70,3,2,Sales Executive,3,Married,7142.5,4954.65,1,Y,No,14.0,4,1,80,0,6,3,2,6,5,1.5,3
37.8,No,Travel_Rarely,528,Human Resources,11.2,4,Technical Degree,1,1164,3,Male,100,3,1,Human Resources,3,Single,5403.75,6041.8,1,Y,No,11.9,3,2,80,0,6,2,1,5,4,1.5,4
31.32,Yes,Travel_Rarely,408,Sales,32.2,1,Life Sciences,1,1165,4,Female,45,2,3,Sales Executive,1,Married,9170.0,9487.7,1,Y,No,9.1,3,1,80,1,11,3,1,11,8,4.5,10
43.2,No,Travel_Frequently,593,Research & Development,12.6,4,Medical,1,1166,2,Female,88,3,3,Research Director,3,Single,16873.75,11714.7,9,Y,No,11.9,3,3,80,0,20,3,2,18,7,3.0,13
45.36,Yes,Travel_Frequently,481,Sales,16.8,3,Life Sciences,1,1167,3,Male,44,3,4,Sales Executive,1,Single,17197.5,2079.95,0,Y,Yes,8.4,3,2,80,0,22,2,2,21,9,19.5,14
45.36,No,Travel_Rarely,647,Sales,5.6,4,Marketing,1,1171,2,Male,45,3,2,Sales Executive,1,Single,6443.75,1915.05,7,Y,No,9.1,3,4,80,0,9,3,4,6,4,1.5,5
37.8,No,Travel_Rarely,982,Research & Development,1.4,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,2822.5,13889.0,6,Y,No,8.4,3,2,80,1,10,2,3,8,0,1.5,7
25.92,No,Travel_Rarely,477,Research & Development,33.6,3,Medical,1,1173,4,Male,49,3,1,Laboratory Technician,2,Single,4496.25,5447.65,8,Y,No,15.4,4,4,80,0,6,2,3,4,3,1.5,2
30.24,Yes,Travel_Rarely,1485,Research & Development,16.8,1,Life Sciences,1,1175,3,Female,79,3,1,Laboratory Technician,4,Married,3143.75,19511.75,1,Y,Yes,7.7,3,4,80,0,1,4,2,1,1,0.0,0
28.08,No,Travel_Rarely,1384,Research & Development,4.2,4,Medical,1,1177,1,Male,82,4,1,Laboratory Technician,4,Married,5525.0,11407.85,1,Y,No,15.4,4,2,80,1,8,2,3,8,7,0.0,7
32.4,No,Travel_Rarely,852,Sales,14.0,3,Marketing,1,1179,3,Male,72,2,2,Sales Executive,3,Married,8222.5,2300.1,1,Y,No,12.6,3,1,80,1,10,3,3,10,3,1.5,4
43.2,No,Travel_Frequently,902,Research & Development,36.4,2,Medical,1,1180,3,Female,92,2,2,Research Scientist,4,Married,5527.5,18022.55,3,Y,Yes,9.1,3,4,80,1,16,3,1,1,1,0.0,0
37.8,No,Travel_Rarely,819,Research & Development,2.8,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,12842.5,16649.8,2,Y,No,12.6,3,2,80,1,15,2,4,7,7,9.0,4
36.72,No,Travel_Frequently,669,Research & Development,1.4,3,Medical,1,1184,4,Male,97,2,2,Healthcare Representative,1,Single,6678.75,21891.75,0,Y,No,14.0,4,3,80,0,14,3,3,13,9,6.0,9
37.8,No,Travel_Frequently,636,Research & Development,5.6,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,2970.0,22556.45,1,Y,No,9.1,3,2,80,1,2,2,4,2,2,3.0,2
46.44,Yes,Travel_Rarely,1372,Sales,12.6,3,Marketing,1,1188,1,Female,85,1,2,Sales Executive,3,Single,6682.5,8065.65,8,Y,No,9.1,3,2,80,0,7,2,2,4,3,1.5,3
34.56,No,Non-Travel,862,Sales,2.8,1,Life Sciences,1,1190,3,Female,76,3,1,Sales Representative,1,Divorced,3533.75,12704.95,1,Y,No,8.4,3,3,80,3,1,3,3,1,0,0.0,0
60.48,No,Travel_Rarely,718,Research & Development,5.6,4,Technical Degree,1,1191,4,Female,92,3,5,Manager,1,Divorced,24928.75,15788.75,4,Y,No,9.1,3,4,80,1,28,2,3,5,2,6.0,2
31.32,No,Travel_Rarely,1401,Research & Development,8.4,1,Medical,1,1192,2,Female,54,3,1,Laboratory Technician,4,Married,3913.75,22390.7,1,Y,No,9.1,3,1,80,1,10,5,3,10,8,0.0,8
20.52,No,Travel_Rarely,645,Research & Development,12.6,2,Life Sciences,1,1193,3,Male,54,3,1,Research Scientist,1,Single,3190.0,6096.2,1,Y,No,17.5,4,3,80,0,1,4,3,1,1,0.0,0
48.6,No,Travel_Rarely,1457,Research & Development,9.8,3,Medical,1,1195,1,Female,83,3,1,Research Scientist,3,Married,5596.25,17085.0,4,Y,Yes,13.3,3,3,80,1,7,2,2,3,2,0.0,2
39.96,No,Travel_Rarely,977,Research & Development,1.4,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,8092.5,8466.85,1,Y,No,9.1,3,2,80,1,14,2,2,14,8,4.5,11
21.6,No,Travel_Rarely,805,Research & Development,4.2,3,Life Sciences,1,1198,1,Male,87,2,1,Laboratory Technician,3,Single,3791.25,10903.8,1,Y,No,8.4,3,1,80,0,2,2,2,2,2,1.5,2
47.52,Yes,Travel_Rarely,1097,Research & Development,14.0,4,Life Sciences,1,1200,3,Male,96,3,1,Research Scientist,3,Single,3670.0,9202.1,1,Y,Yes,7.7,3,3,80,0,6,4,3,6,4,0.0,2
57.24,No,Travel_Rarely,1223,Research & Development,9.8,2,Medical,1,1201,4,Female,50,3,5,Manager,3,Divorced,23257.5,15844.0,3,Y,No,12.6,3,2,80,1,26,6,3,7,7,6.0,7
31.32,No,Travel_Rarely,942,Research & Development,21.0,1,Life Sciences,1,1202,2,Female,69,1,1,Research Scientist,4,Married,2710.0,22893.05,0,Y,Yes,12.6,3,1,80,1,6,2,2,5,4,1.5,3
23.76,Yes,Travel_Frequently,1256,Research & Development,4.2,4,Life Sciences,1,1203,3,Male,48,2,1,Research Scientist,4,Married,3566.25,3589.55,0,Y,Yes,7.7,3,2,80,1,1,5,3,0,0,0.0,0
49.68,No,Travel_Rarely,1402,Sales,2.8,3,Marketing,1,1204,3,Female,69,3,4,Manager,1,Married,21310.0,20482.45,8,Y,No,16.1,4,1,80,0,28,2,3,26,15,22.5,9
47.52,No,Non-Travel,111,Research & Development,23.8,3,Life Sciences,1,1206,4,Male,74,1,1,Research Scientist,3,Single,2862.5,3637.15,2,Y,No,9.1,3,4,80,0,6,3,3,0,0,0.0,0
35.64,No,Travel_Rarely,147,Human Resources,2.8,3,Human Resources,1,1207,2,Male,99,3,1,Human Resources,3,Married,4500.0,7164.65,1,Y,No,9.1,3,4,80,1,5,2,3,5,4,1.5,4
44.28,Yes,Non-Travel,906,Research & Development,7.0,2,Life Sciences,1,1210,1,Male,95,2,1,Research Scientist,1,Divorced,2633.75,17249.05,6,Y,No,11.9,3,1,80,1,5,2,1,1,0,0.0,0
32.4,No,Travel_Rarely,1329,Sales,40.6,4,Life Sciences,1,1211,3,Male,61,3,2,Sales Executive,1,Divorced,5143.75,11213.2,8,Y,No,13.3,3,3,80,3,8,3,3,4,3,0.0,3
43.2,No,Travel_Frequently,1184,Sales,2.8,4,Medical,1,1212,2,Male,62,3,2,Sales Executive,2,Married,5408.75,21624.0,5,Y,No,8.4,3,4,80,3,5,2,3,0,0,0.0,0
54.0,No,Travel_Frequently,1421,Research & Development,2.8,3,Medical,1,1215,4,Female,30,3,4,Manager,1,Married,22320.0,8066.5,2,Y,No,15.4,4,3,80,1,32,3,3,2,2,3.0,2
30.24,No,Travel_Rarely,1179,Research & Development,26.6,4,Medical,1,1216,4,Male,78,2,1,Laboratory Technician,1,Married,3995.0,10581.65,1,Y,No,8.4,3,3,80,3,6,2,3,6,5,4.5,3
49.68,No,Travel_Rarely,1450,Research & Development,21.0,2,Life Sciences,1,1217,4,Male,52,3,5,Research Director,2,Married,23851.25,9221.65,5,Y,No,7.7,3,1,80,1,25,2,3,4,2,0.0,3
37.8,No,Travel_Rarely,1361,Sales,23.8,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,11207.5,17872.1,3,Y,Yes,10.5,3,4,80,3,15,2,3,7,7,1.5,7
25.92,Yes,Travel_Rarely,984,Research & Development,23.8,2,Life Sciences,1,1219,4,Female,97,3,1,Laboratory Technician,2,Married,2762.5,2866.2,1,Y,No,9.1,3,1,80,1,1,3,1,1,0,0.0,0
35.64,No,Travel_Frequently,1146,Sales,35.0,3,Medical,1,1220,2,Female,82,3,2,Sales Executive,3,Married,5673.75,4169.25,1,Y,No,8.4,3,1,80,1,10,3,2,10,7,0.0,1
38.88,No,Travel_Rarely,917,Research & Development,8.4,4,Life Sciences,1,1221,3,Male,60,1,1,Laboratory Technician,3,Divorced,3426.25,5835.25,1,Y,No,9.8,3,3,80,1,7,4,3,7,7,1.5,7
32.4,No,Travel_Rarely,853,Research & Development,9.8,4,Life Sciences,1,1224,3,Male,49,3,2,Laboratory Technician,3,Divorced,4363.75,9612.65,1,Y,No,9.1,3,1,80,3,10,4,2,10,7,12.0,9
47.52,No,Travel_Rarely,200,Research & Development,40.6,4,Other,1,1225,4,Male,32,3,2,Research Scientist,4,Single,5676.25,6582.4,1,Y,No,17.5,4,2,80,0,20,3,3,20,11,19.5,17
21.6,No,Travel_Rarely,654,Sales,29.4,3,Marketing,1,1226,3,Male,43,4,1,Sales Representative,4,Single,3347.5,4292.5,1,Y,No,11.9,3,4,80,0,2,2,3,2,1,3.0,2
49.68,No,Travel_Rarely,150,Research & Development,2.8,4,Technical Degree,1,1228,4,Male,60,3,2,Manufacturing Director,4,Divorced,9223.75,14818.05,2,Y,No,7.7,3,3,80,1,12,3,2,6,3,1.5,4
45.36,No,Non-Travel,179,Human Resources,2.8,5,Medical,1,1231,4,Male,79,4,2,Human Resources,1,Married,7840.0,10929.3,7,Y,No,11.2,3,1,80,1,10,3,4,4,3,0.0,3
64.8,No,Travel_Rarely,696,Sales,9.8,4,Marketing,1,1233,2,Male,52,4,2,Sales Executive,4,Divorced,6525.0,9259.05,0,Y,Yes,12.6,3,2,80,1,12,3,3,11,7,1.5,9
34.56,No,Travel_Frequently,116,Research & Development,18.2,3,Other,1,1234,3,Female,77,2,1,Laboratory Technician,2,Married,3428.75,6231.35,1,Y,No,14.0,4,3,80,1,2,2,3,2,2,3.0,2
34.56,No,Travel_Frequently,1316,Research & Development,2.8,2,Life Sciences,1,1235,4,Female,38,3,2,Research Scientist,3,Single,6247.5,1987.3,4,Y,Yes,9.8,3,4,80,0,10,2,3,8,7,0.0,7
38.88,No,Travel_Rarely,363,Research & Development,1.4,3,Technical Degree,1,1237,3,Female,77,1,3,Manufacturing Director,1,Divorced,12815.0,3599.75,2,Y,Yes,14.7,4,3,80,1,17,2,3,7,7,10.5,7
35.64,No,Travel_Rarely,117,Research & Development,12.6,3,Medical,1,1238,1,Male,60,3,1,Research Scientist,4,Married,3476.25,5364.35,0,Y,No,9.1,3,2,80,1,15,5,3,14,10,6.0,10
43.2,No,Travel_Rarely,107,Sales,14.0,3,Technical Degree,1,1239,2,Female,84,2,2,Sales Executive,2,Divorced,8565.0,9852.35,7,Y,No,8.4,3,2,80,1,7,2,4,5,1,1.5,3
27.0,No,Travel_Rarely,1356,Sales,14.0,4,Life Sciences,1,1240,3,Male,57,3,2,Sales Executive,4,Single,6187.5,17529.55,0,Y,No,9.8,3,2,80,0,5,4,3,4,3,1.5,1
32.4,No,Travel_Rarely,1465,Research & Development,1.4,3,Medical,1,1241,4,Male,63,3,1,Research Scientist,2,Married,4473.75,7963.65,0,Y,Yes,14.7,4,1,80,1,12,2,3,11,9,7.5,7
