Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
63.72,No,Travel_Rarely,1089,Sales,1.4,2,Technical Degree,1,1048,2.0,Male,66,3,3,Manager,4.0,Married,14880.0,9382.3,3,Y,Yes,9.8,3,3,80,1,14.0,1,1.0,6.453747384208628,4,0.0,4
48.6,No,Travel_Rarely,788,Human Resources,33.6,4,Medical,1,1049,,Male,36,0,1,Human Resources,2.0,Single,2721.25,7070.3,1,Y,No,11.2,3,1,80,0,6.0,3,3.0,6.01794727488385,3,0.0,4
57.24,No,Travel_Frequently,124,Sales,2.8,3,Marketing,1,1050,3.0,Female,38,2,3,Sales Executive,2.0,Married,9406.25,20006.45,2,Y,No,8.4,3,1,80,1,30.0,2,3.0,15.932501616998737,7,9.0,12
38.88,Yes,Travel_Rarely,660,ResDev,21.0,3,Other,1,1052,1.0,Male,81,3,2,Laboratory Technician,3.0,Divorced,6042.5,6679.3,7,Y,No,9.8,3,2,80,1,9.0,3,2.0,1.4102412191356128,0,0.0,0
28.08,Yes,Travel_Frequently,342,Research & Development,2.8,3,Life Sciences,1,1053,,Male,57,3,1,Research Scientist,1.0,Married,2552.5,13044.1,6,Y,Yes,9.8,3,2,80,1,6.0,2,3.0,3.551856934695299,2,1.5,2
36.72,No,Travel_Rarely,1333,Sales,14.0,4,Life Sciences,1,1055,,Female,87,3,1,Sales Representative,3.0,Married,2775.0,15648.5,1,Y,Yes,13.3,3,4,80,1,1.0,2,3.0,1.066283033982393,1,0.0,0
30.24,No,Travel_Rarely,1144,Saless,14.0,1,Medical,1,1056,,Male,74,3,1,Sales Representative,2.0,Married,1315.0,19876.4,1,Y,No,15.4,4,2,80,0,1.0,5,3.0,1.078680750645148,0,0.0,0
41.04,No,Travel_Frequently,1186,Research & Development,4.2,4,Other,1,1060,,Male,44,3,1,Research Scientist,3.0,Married,4231.5,2547.45,3,Y,No,11.2,3,1,80,1,8.0,2,3.0,2.8656602899545884,2,3.0,2
54.0,No,Travel_Rarely,1464,Research & Development,2.8,4,Medical,1,1061,2.0,Male,62,3,5,Research Director,3.0,Married,24046.25,10925.05,2,Y,Yes,7.7,3,4,80,1,29.0,2,2.0,7.810853558231486,1,10.5,7
39.96,No,Travel_Rarely,124,Research & Development,4.2,3,Other,1,1062,4.0,Female,35,3,2,Healthcare Representative,2.0,Single,5133.75,11770.8,3,Y,No,10.5,3,1,80,0,8.0,3,2.0,4.27338967708262,3,0.0,1
43.2,No,Travel_Rarely,300,Sale,36.4,3,Marketing,1,1066,3.0,Male,74,3,2,Sales Executive,1.0,Married,10495.0,18884.45,1,Y,No,9.8,3,2,80,1,8.0,3,2.0,6.866881233919271,7,10.5,5
28.08,No,Travel_Frequently,921,Research & Development,1.4,1,Medical,1,1068,,Female,66,2,1,Research Scientist,3.0,Divorced,2508.75,21475.25,1,Y,No,9.1,3,3,80,2,5.0,5,3.0,4.865681970806349,3,1.5,3
49.68,No,Travel_Rarely,430,Research & Development,1.4,4,Medical,1,1069,4.0,Male,40,3,5,Research Director,4.0,Divorced,"19.627,00",18228.25,9,Y,No,11.9,3,4,80,2,23.0,0,3.0,1.41555186712914,2,3.0,2
58.32,No,Travel_Rarely,1082,Sales,2.8,4,Life Sciences,1,1070,3.0,Female,41,2,3,Sales Executive,,Married,13357.5,7133.2,6,Y,No,7.7,3,2,80,1,13.0,4,,8.62874282457153,4,10.5,0
60.48,No,Travel_Frequently,1240,Research & Development,12.6,3,Medical,1,1071,,Female,63,3,1,Research Scientist,3.0,Married,3677.5,10330.9,2,Y,No,13.3,3,2,80,1,18.0,4,3.0,4.535865274291774,4,0.0,3
38.88,No,Travel_Rarely,796,Research & Development,16.8,5,Medical,1,1073,4.0,Female,51,2,3,Manufacturing Director,4.0,Single,11072.5,13318.65,0,Y,no,7.7,3,2,80,0,15.0,2,2.0,14.297184404461584,8,10.5,8
59.4,No,Non-Travel,444,Research & Development,2.8,1,Medical,1,1074,3.0,Male,40,2,4,Manager,1.0,Single,20945.0,14724.55,7,Y,No,10.5,3,2,80,0,31.0,3,4.0,9.520102964111832,7,9.0,2
46.44,No,Travel_Rarely,415,Sales,35.0,3,Medical,1,1076,3.0,Male,79,2,3,Sales Executive,4.0,Divorced,13497.5,4477.8,5,Y,No,9.1,3,3,80,1,18.0,5,3.0,0.9526233132107988,0,0.0,0
21.6,Yes,Travel_Frequently,769,Sales,12.6,3,Marketing,1,1077,,Female,54,3,1,Sales Representative,4.0,Single,2903.75,14624.25,1,Y,Yes,9.8,3,2,80,0,2.0,3,3.0,2.1148139650818267,2,0.0,2
22.68,Yes,Travel_Rarely,1334,Research & Development,14.0,3,Life Sciences,1,1079,,Female,36,2,1,Laboratory Technician,1.0,Single,1770.0,14669.3,1,Y,No,9.1,3,1,80,0,1.0,6,2.0,0.923764322447452,0,1.5,0
49.68,No,Travel_Rarely,1003,Research & Development,11.2,4,Life Sciences,1,1080,4.0,Female,74,2,2,Research Scientist,1.0,Divorced,6922.5,17874.65,8,Y,Yes,16.1,4,1,80,3,19.0,2,3.0,15.594612040053509,13,1.5,7
55.08,Yes,Travel_Rarely,1323,Research & Development,5.6,4,Life Sciences,1,1081,,Male,34,3,1,Research Scientist,3.0,Married,3691.5,8782.2,9,Y,Yes,8.4,3,3,80,3,18.0,2,4.0,10.43113151239844,0,3.0,7
30.24,Yes,Non-Travel,1366,Research & Development,33.6,2,Technical Degree,1,1082,2.0,Male,72,2,3,Healthcare Representative,1.0,Single,10902.5,10501.75,1,Y,No,8.4,3,1,80,0,10.0,2,2.0,10.32626734687974,7,1.5,9
28.08,No,Travel_Rarely,192,Research & Development,1.4,2,Medical,1,1083,,Male,59,0,1,Laboratory Technician,1.0,Married,4943.75,9469.85,1,Y,No,11.2,3,1,80,2,6.0,2,3.0,4.0537270073480185,3,1.5,3
32.4,No,Travel_Rarely,1176,Research & Development,28.0,3,Other,1,1084,0.0,Male,85,3,2,Manufacturing Director,1.0,Married,"9.957,00",7731.6,0,Y,No,10.5,3,3,80,1,7.0,1,2.0,5.858445499382373,2,0.0,2
44.28,No,Travel_Rarely,509,R&D Lab,9.8,2,Technical Degree,1,1085,,Female,43,4,1,Research Scientist,3.0,Married,4220.0,16033.55,1,Y,No,9.1,3,3,80,0,10.0,3,3.0,9.558986329396284,6,0.0,8
41.04,No,Travel_Rarely,330,Research & Development,23.8,1,Life Sciences,1,1088,3.0,Female,65,2,3,Healthcare Representative,3.0,Married,11028.75,20916.8,0,Y,No,12.6,3,1,80,1,20.0,4,2.0,18.804530715167388,9,1.5,9
43.2,No,Travel_Rarely,1492,Research & Development,28.0,4,Technical Degree,1,1092,1.0,Male,61,3,3,Healthcare Representative,4.0,Married,12902.5,22560.7,4,Y,No,14.0,4,4,80,1,14.0,6,3.0,10.664784216476871,10,16.5,1
29.16,No,Non-Travel,1277,Research & Development,11.2,5,Life Sciences,1,1094,,Male,87,1,1,Laboratory Technician,3.0,Married,5776.25,4988.65,1,Y,No,13.3,3,4,80,3,3.0,4,3.0,2.9767898146293,2,1.5,2
188.93,No,Travel_Frequently,1091,Research & Development,2.8,1,Life Sciences,1,1096,4.0,Male,65,3,3,Manufacturing Director,2.0,Married,13720.0,13441.05,3,Y,No,12.6,3,2,80,1,23.0,4,3.0,2.835042632433263,2,1.5,2
30.24,No,Travel_Rarely,857,Research & Development,14.0,3,Other,1,1097,3.0,Female,59,3,2,Research Scientist,3.0,Single,4575.0,6722.65,3,Y,No,9.1,3,4,80,0,10.0,4,4.0,7.824429653089581,7,1.5,7
47.52,Yes,Travel_Rarely,1376,Human Resources,1.4,2,Medical,1,1098,2.0,Male,91,2,3,Human Resources,1.0,Married,13102.5,1977.1,9,Y,No,9.8,3,4,80,1,24.0,1,3.0,20.55369421416936,6,4.5,6
35.64,No,Travel_Rarely,654,R&D Lab,7.0,3,Life Sciences,1,1099,4.0,Male,34,2,3,Healthcare Representative,4.0,Divorced,8898.75,18031.9,4,Y,No,10.5,3,3,80,1,9.0,2,3.0,3.2785893303346243,2,1.5,2
37.8,Yes,Travel_Rarely,1204,Sales,5.6,3,Technical Degree,1,1100,4.0,Male,86,3,3,Sales Executive,1.0,Single,14373.0,8783.05,0,Y,Yes,15.4,4,1,80,0,9.0,2,3.0,7.648052674849783,7,6.0,7
35.64,Yes,Travel_Frequently,827,Research & Development,40.6,4,Medical,1,1101,1.0,Female,54,2,2,Research Scientist,3.0,Single,5635.0,2659.65,1,Y,No,15.4,4,2,80,0,14.0,4,3.0,12.722226633593287,7,4.5,8
30.24,No,Travel_Rarely,895,Research & Development,21.0,2,Life Sciences,1,1102,,Male,50,3,1,Laboratory Technician,3.0,Divorced,2758.75,19109.7,1,Y,No,11.2,3,4,80,1,4.0,5,2.0,4.245896527699807,2,3.0,2
36.72,No,Travel_Frequently,618,Research & Development,4.2,1,Life Sciences,1,1013,1.0,Male,45,3,2,Healthcare Representative,4.0,Single,9695.0,18926.1,0,Y,No,11.9,3,3,80,0,7.0,1,2.0,6.245209785851383,2,0.0,4
39.96,No,Travel_Rarely,309,Sales,14.0,4,Life Sciences,1,1015,4.0,Female,88,2,2,Sales Executive,4.0,Divorced,8367.5,20589.55,2,Y,Yes,9.8,3,3,80,3,8.0,5,3.0,0.6981098804689655,0,0.0,0
27.0,Yes,Travel_Rarely,1219,R&D Lab,5.6,1,Technical Degree,1,1106,,Male,32,3,1,Laboratory Technician,4.0,Married,4613.75,3914.25,1,Y,Yes,10.5,3,2,80,1,7.0,3,4.0,6.883004666548918,7,7.5,6
28.08,Yes,Travel_Rarely,1330,Research & Development,29.4,3,Medical,1,1107,, fem ,37,5,1,Laboratory Technician,3.0,Divorced,2971.25,16467.05,1,Y,No,14.0,4,3,80,1,1.0,0,2.0,1.923403020043484,1,0.0,0
35.64,Yes,Travel_Rarely,1017,Research & Development,35.0,3,Medical,1,1108,,Male,55,2,1,Research Scientist,2.0,Single,"2.313,00",2544.05,4,Y,Yes,14.0,4,2,80,0,5.0,0,3.0,1.7067259557393284,2,3.0,2
45.36,No,Travel_Rarely,469,Research & Development,2.8,2,Medical,1,1109,4.0,Male,35,3,4,Manager,1.0,MARRIED,22081.25,12239.15,0,Y,No,11.9,3,4,80,1,23.0,3,3.0,22.955402294229398,6,19.5,7
30.24,Yes,Travel_Frequently,1009,Research and Dev,1.4,3,Medical,1,1111,,Male,45,2,1,Laboratory Technician,2.0,Divorced,3245.0,6086.0,1,Y,No,10.5,3,1,80,2,1.0,2,3.0,1.5518334712629025,0,0.0,0
54.0,Yes,Travel_Frequently,959,Sales,1.4,4,Other,1,1113,4.0, fem ,81,3,2,Sales Executive,3.0,Single,5910.0,14663.35,3,Y,Yes,9.8,3,4,80,0,5.0,4,3.0,0.8627081375277329,0,0.0,0
35.64,No,Travel_Frequently,970,Sales ,9.8,3,Life Sciences,1,1114,4.0,Female,30,3,2,Sales Executive,2.0,Married,6453.0,11390.85,0,Y,No,11.9,3,3,80,1,4.0,3,3.0,2.685464013965285,2,0.0,2
36.72,No,Non-Travel,697,Research & Development,4.2,4,Life Sciences,1,1115,,Male,40,2,1,Research Scientist,4.0,Married,3723.75,19106.3,3,Y,No,11.9,3,4,80,3,6.0,2,3.0,0.0,0,0.0,0
51.84,No,Non-Travel,1262,Research & Development,1.4,4,Medical,1,1116,1.0,Male,35,4,4,Manager,4.0,Single,21106.25,13730.9,2,Y,No,15.4,4,3,80,0,27.0,3,2.0,4.775418095612219,4,3.0,1
48.6,No,Non-Travel,1050,Sales,12.6,4,Life Sciences,1,1117,2.0,Female,65,2,2,Sales Executive,3.0,Married,6991.25,15274.5,1,Y,No,9.1,3,4,80,1,15.0,2,3.0,15.5633765959631,10,6.0,12
56.16,No,Travel_Rarely,994,ResDev,9.8,4,Life Sciences,1,1118,2.0,Male,87,3,3,Healthcare Representative,2.0,Single,13056.25,13023.7,7,Y,No,13.3,3,4,80,0,18.0,4,3.0,7.716158113663955,6,6.0,0
41.04,No,Travel_Rarely,770,Sales,14.0,4,Marketing,1,1119,3.0,Male,73,2,3,Sales Executive,3.0,Divorced,10925.0,4733.65,0,Y,Yes,9.8,3,2,80,2,9.0,2,3.0,8.365607746671436,7,3.0,7
31.32,No,Travel_Rarely,1107,Research & Development,39.2,4,Life Sciences,1,1120,,Female,93,3,1,Research Scientist,4.0,Divorced,3142.5,22922.8,4,Y,No,15.4,4,1,80,1,11.0,1,3.0,7.339149705596021,5,1.5,7
30.24,No,Travel_Rarely,950,R&D Lab,4.2,3,Medical,1,1121,4.0,Female,93,3,3,Manufacturing Director,2.0,Divorced,9568.75,6833.15,0,Y,No,11.9,3,2,80,3,10.0,3,2.0,8.975985234642911,7,1.5,7
49.68,No,Travel_Rarely,406,Sales,4.2,1,Marketing,1,1124,1.0,Male,52,3,4,Manager,3.0,Married,21831.25,13256.6,3,Y,No,8.4,3,4,80,1,23.0,3,3.0,12.649329867082168,9,6.0,9
41.04,No,Travel_Rarely,130,Sales,2.8,2,Marketing,1,1125,4.0,Male,32,3,3,Sales Executive,2.0,Single,9188.75,17526.15,7,Y,No,11.2,3,3,80,0,10.0,2,3.0,1.0538399348633023,0,0.0,0
46.44,No,Travel_Frequently,1082,Research & Development,37.8,3,Life Sciences,1,1126,3.0,Female,83,3,3,Manufacturing Director,1.0,Married,13525.0,9804.75,8,Y,No,7.7,3,3,80,1,18.0,1,3.0,8.417042859304152,7,0.0,1
42.12,Yes,Travel_Frequently,203,Research & Development,2.8,3,Life Sciences,1,1127,1.0,Male,84,3,4,Healthcare Representative,4.0,Divorced,15211.25,11514.95,7,Y,No,7.7,3,4,80,3,21.0,4,3.0,17.75264831554111,7,16.5,5
43.2,No,Travel_Rarely,1308,Research & Development,19.6,3,Medical,1,1128,3.0,Male,44,2,5,Research Director,3.0,Single,24532.5,14912.4,1,Y,No,9.8,3,1,80,0,21.0,2,4.0,19.638281592946587,7,6.0,9
22.68,No,Travel_Rarely,984,Research & Development,1.4,1,Technical Degree,1,1131,,Female,70,2,1,Research Scientist,2.0,Single,2587.5,21527.1,1,Y,Yes,7.7,3,3,80,0,2.0,6,4.0,2.365572764628804,2,3.0,2
42.12,No,Non-Travel,439,Research & Development,12.6,3,Life Sciences,1,1132,3.0,Male,70,3,2,Laboratory Technician,2.0,Single,8477.5,7454.5,9,Y,No,10.5,3,3,80,0,9.0,2,2.0,5.215420122166874,4,0.0,3
38.88,No,Non-Travel,217,Research & Development,25.2,4,Life Sciences,1,1133,1.0,Male,78,3,2,Manufacturing Director,4.0,Single,9723.75,19752.3,2,Y,No,14.0,4,1,80,0,18.0,0,3.0,11.121653832064183,9,0.0,9
33.48,No,Travel_Frequently,793,Sales,28.0,3,Life Sciences,1,1135,,Male,67,4,1,Sales Representative,4.0,Married,3488.75,18683.85,0,Y,No,8.4,3,1,80,1,3.0,4,3.0,1.828155826031108,2,3.0,2
30.24,No,Travel_Rarely,1451,Research & Development,2.8,1,Life Sciences,1,1136,,Male,67,2,1,Research Scientist,2.0,Married,4001.25,16924.35,0,Y,No,11.9,3,1,80,0,6.0,2,1.0,5.774604738263152,3,0.0,4
37.8,No,Travel_Frequently,1182,Sales,15.4,2,Marketing,1,1137,4.0,Male,54,3,2,Sales Executive,4.0,Divorced,6210.0,15725.0,1,Y,No,7.7,3,4,80,1,5.0,3,3.0,4.441707097873077,2,0.0,2
52.92,No,Travel_Rarely,174,Sales,11.2,4,Technical Degree,1,1138,4.0,Male,56,2,4,Sales Executive,2.0,Married,16400.0,10097.15,6,Y,No,11.9,3,2,80,1,22.0,3,3.0,8.414328495134514,8,3.0,3
36.72,No,Travel_Frequently,1003,Research & Development,2.8,2,Life Sciences,1,1140,4.0,Male,95,3,2,Manufacturing Director,3.0,Single,5041.25,13458.9,2,Y,No,7.7,3,4,80,0,5.0,3,2.0,3.471083252581914,2,0.0,2
31.32,No,Travel_Frequently,490,Research & Development,14.0,3,Life Sciences,1,1143,,Female,61,3,1,Research Scientist,2.0,Divorced,4936.5,15249.0,0,Y,No,9.8,3,4,80,2,8.0,2,2.0,7.430048192071535,5,1.5,1
45.36,No,Travel_Rarely,188,R&D Lab,40.6,3,Medical,1,1148,2.0,Male,56,1,2,Laboratory Technician,4.0,Single,5340.0,8124.3,4,Y,No,13.3,3,1,80,0,16.0,3,3.0,1.176881389495934,0,0.0,0
31.32,No,Travel_Rarely,718,Research & Development,11.2,1,Medical,1,1150,2.0,Male,79,2,2,Manufacturing Director,4.0,Married,6320.0,15035.65,1,Y,Yes,10.5,3,3,80,1,10.0,2,2.0,9.856023889048595,7,1.5,2
41.04,No,Travel_Rarely,433,Human Resources,1.4,3,Human Resources,1,1152,,Male,37,4,1,Human Resources,3.0,Married,3555.0,5103.4,1,Y,No,9.1,3,4,80,1,7.0,2,4.0,7.251211064595206,6,7.5,0
30.24,No,Travel_Frequently,773,Research and Dev,8.4,3,Life Sciences,1,1154,,Male,39,2,1,Research Scientist,3.0,Divorced,3378.75,18774.8,1,Y,Yes,9.8,3,4,80,1,3.0,2,3.0,3.860415148559767,1,0.0,2
19.44,Yes,Non-Travel,247,R&D Lab,11.2,1,Medical,1,1156,,Male,80,3,1,Laboratory Technician,3.0,SINGLE,2380.0,11522.6,1,Y,No,8.4,3,4,80,0,0.0,0,3.0,1.2577731039371125,0,0.0,0
35.64,Yes,Travel_Rarely,603,Sales,12.6,4,Marketing,1,1157,1.0,Female,77,3,2,Sales Executive,1.0,Single,10280.0,15627.25,0,Y,Yes,11.9,3,1,80,0,6.0,3,3.0,4.171793147262422,2,0.0,3
44.28,No,Travel_Rarely,167,Research & Development,16.8,4,Life Sciences,1,1158,,Male,46,3,1,Laboratory Technician,4.0,Married,5957.5,7693.35,3,Y,Yes,7.7,3,1,80,1,6.0,4,3.0,0.7905399403757267,0,0.0,0
33.48,Yes,Travel_Frequently,874,Research & Development,21.0,3,Medical,1,1160,,Male,72,3,1,Laboratory Technician,3.0,Married,3262.5,5298.05,1,Y,No,8.4,3,3,80,1,2.0,5,2.0,1.7591133685075802,2,3.0,2
39.96,No,Travel_Rarely,367,Research & Development,35.0,2,Medical,1,1161,3.0,Female,52,2,2,Healthcare Representative,4.0,Divorced,7163.75,14595.35,7,Y,No,9.1,3,3,80,2,9.0,2,3.0,6.813259735849841,2,1.5,3
29.16,No,Travel_Rarely,199,R&D Lab,8.4,3,Life Sciences,1,1162,,Male,55,2,1,Research Scientist,3.0,Married,3173.75,6757.5,1,Y,No,9.1,3,3,80,1,4.0,0,3.0,2.7593525067173994,2,3.0,2
36.72,No,Travel_Rarely,1400,Sales,12.6,1,Life Sciences,1,1163,2.0,Female,70,3,2,Sales Executive,3.0,Married,7142.5,4954.65,1,Y,No,14.0,4,1,80,0,6.0,3,2.0,6.256917596532773,5,1.5,3
37.8,No,Travel_Rarely,528,Human Resources,11.2,4,Technical Degree,1,1164,,Male,100,3,1,Human Resources,3.0,Single,5403.75,6041.8,1,Y,No,11.9,3,2,80,0,6.0,2,1.0,4.871594845790483,4,1.5,4
31.32,Yes,Travel_Rarely,408,Sales,32.2,1,Life Sciences,1,1165,4.0,Female,45,2,3,Sales Executive,1.0,Married,9170.0,9487.7,1,Y,No,9.1,3,1,80,1,11.0,3,1.0,11.81905637477382,8,4.5,10
43.2,No,Travel_Frequently,593,Research & Development,12.6,4,Medical,1,1166,2.0,Female,88,3,3,Research Director,3.0,Single,16873.75,11714.7,9,Y,No,11.9,3,3,80,0,20.0,3,2.0,18.75051942000223,7,3.0,13
45.36,Yes,Travel_Frequently,481,Sales,16.8,3,Life Sciences,1,1167,3.0,Male,44,3,4,Sales Executive,1.0,Single,17197.5,2079.95,0,Y,Yes,8.4,3,2,80,0,22.0,2,2.0,21.182753367413348,9,19.5,14
45.36,No,Travel_Rarely,647,Sales,5.6,4,Marketing,1,1711,2.0,Male,45,3,2,Sales Executive,1.0,Single,6443.75,1915.05,7,Y,No,9.1,3,4,80,0,9.0,3,4.0,5.210138464644102,4,1.5,5
37.8,No,Travel_Rarely,982,Research & Development,1.4,4,Medical,1,1172,,Male,58,2,1,Laboratory Technician,3.0,Married,2822.5,13889.0,6,Y,No,8.4,3,2,80,1,10.0,2,3.0,7.7130552588324335,0,1.5,7
25.92,No,Travel_Rarely,477,Research & Development,33.6,3,Medical,1,1173,,Male,49,3,1,Laboratory Technician,2.0,Single,4496.25,5447.65,8,Y,No,15.4,4,4,80,0,6.0,2,3.0,3.7678044616931303,3,1.5,2
30.24,Yes,Travel_Rarely,1485,Research & Development,16.8,1,Life Sciences,1,1175,,Female,79,3,1,Laboratory Technician,4.0,Married,"2.515,00",19511.75,1,Y,Yes,7.7,3,4,80,0,1.0,4,2.0,0.3367726027732676,1,0.0,0
28.08,No,Travel_Rarely,1384,Research & Development,4.2,4,Medical,1,1177,,Male,82,4,1,Laboratory Technician,4.0,Married,5525.0,11407.85,1,Y,No,15.4,4,2,80,1,8.0,2,3.0,8.577292140929686,7,0.0,7
32.4,No,Travel_Rarely,852,Sales,14.0,3,Marketing,1,1179,3.0,Male,72,2,2,Sales Executive,3.0,Married,"6.578,00",2300.1,1,Y,No,12.6,3,1,80,1,10.0,3,3.0,9.273286751362797,3,1.5,4
43.2,No,Travel_Frequently,902,Research & Development,36.4,2,Medical,1,1180,3.0,Female,92,2,2,Research Scientist,4.0,Married,5527.5,18022.55,3,Y,Yes,9.1,3,4,80,1,16.0,3,1.0,1.982663754226856,1,0.0,0
37.8,No,Travel_Rarely,819,Research & Development,2.8,3,Life Sciences,1,1182,3.0,Male,44,2,3,Manufacturing Director,2.0,Divorced,12842.5,16649.8,2,Y,No,12.6,3,2,80,1,15.0,2,4.0,7.981411317022729,7,9.0,4
36.72,No,Travel_Frequently,669,Research & Development,1.4,3,Medical,1,1184,4.0,Male,97,2,2,Healthcare Representative,1.0,SINGLE,6678.75,21891.75,0,Y,No,14.0,4,3,80,0,14.0,3,3.0,12.807469869070246,9,6.0,9
37.8,No,Travel_Frequently,636,Research & Development,5.6,4,Other,1,1185,,Male,47,2,1,Laboratory Technician,4.0,MARRIED,2970.0,22556.45,1,Y,No,9.1,3,2,80,1,2.0,2,4.0,2.164247685064908,2,3.0,2
46.44,Yes,Travel_Rarely,1372,Sales,12.6,3,Marketing,1,1188,1.0,Female,85,1,2,Sales Executive,3.0,Single,6682.5,8065.65,8,Y,No,9.1,3,2,80,0,7.0,2,2.0,3.963858260964788,3,1.5,3
34.56,No,Non-Travel,862,Sales,2.8,1,Life Sciences,1,1190,,Female,76,3,1,Sales Representative,1.0,Divorced,3533.75,12704.95,1,Y,No,8.4,3,3,80,3,1.0,3,3.0,1.450912400180845,0,0.0,0
60.48,No,Travel_Rarely,718,Research & Development,5.6,4,Technical Degree,1,1191,4.0,Female,92,3,5,Manager,1.0,Divorced,24928.75,15788.75,4,Y,No,9.1,3,4,80,1,28.0,2,3.0,5.63733866928238,2,6.0,2
31.32,No,Travel_Rarely,1401,Research & Development,8.4,1,Medical,1,1192,,Female,54,3,1,Laboratory Technician,4.0,Married,3913.75,22390.7,1,Y,No,9.1,3,1,80,1,10.0,5,3.0,10.128998496060031,8,0.0,8
20.52,No,Travel_Rarely,645,Research & Development,12.6,2,Life Sciences,1,1193,,Male,54,3,1,Research Scientist,1.0,Single,3190.0,6096.2,1,Y,No,17.5,4,3,80,0,1.0,4,3.0,1.2345583548905317,1,0.0,0
48.6,No,Travel_Rarely,1457,Research & Development,9.8,3,Medical,1,1195,,Female,83,3,1,Research Scientist,3.0,Married,"4.477,00",17085.0,4,Y,Yes,13.3,3,3,80,1,7.0,2,2.0,2.6896978680302417,2,0.0,2
39.96,No,Travel_Rarely,977,Research & Development,1.4,3,Life Sciences,1,1196,4.0,Female,56,2,2,Manufacturing Director,4.0,Married,8092.5,8466.85,1,Y,No,9.1,3,2,80,1,14.0,2,2.0,14.218356983445169,8,4.5,11
21.6,No,Travel_Rarely,805,Research & Development,4.2,3,Life Sciences,1,1198,,Male,87,2,1,Laboratory Technician,3.0,Single,4549.5,10903.8,1,Y,No,8.4,3,1,80,0,2.0,2,2.0,2.0813810394619905,2,1.5,2
47.52,Yes,Travel_Rarely,1097,Research & Development,14.0,4,Life Sciences,1,1200,,Male,96,3,1,Research Scientist,3.0,Single,3670.0,9202.1,1,Y,Yes,7.7,3,3,80,0,6.0,4,3.0,5.544102755624322,4,0.0,2
57.24,No,Travel_Rarely,1223,Research & Development,9.8,2,Medical,1,1201,4.0,Female,50,3,5,Manager,3.0,Divorced,23257.5,15844.0,3,Y,No,12.6,3,2,80,1,26.0,6,3.0,6.992981445328445,7,6.0,7
31.32,No,Travel_Rarely,942,R&D Lab,21.0,1,Life Sciences,1,1202,,Female,69,1,1,Research Scientist,4.0,Married,2710.0,22893.05,0,Y,Yes,12.6,3,1,80,1,6.0,2,2.0,4.808408741006963,4,1.5,3
23.76,Yes,Travel_Frequently,1256,Research & Development,4.2,4,Life Sciences,1,1203,,Male,48,2,1,Research Scientist,4.0,Married,3566.25,3589.55,0,Y,Yes,7.7,3,2,80,1,1.0,5,3.0,0.0,0,0.0,0
49.68,No,Travel_Rarely,1402,Sales,2.8,3,Marketing,1,1204,3.0,Female,69,3,4,Manager,1.0,Married,21310.0,20482.45,8,Y,No,16.1,4,1,80,0,28.0,2,3.0,25.426754396200216,15,22.5,9
47.52,No,Non-Travel,111,R&D,23.8,3,Life Sciences,1,1206,,Male,74,1,1,Research Scientist,3.0,Single,2862.5,3637.15,2,Y,No,9.1,3,4,80,0,6.0,3,3.0,0.0312513666247379,0,0.0,0
35.64,No,Travel_Rarely,147,Human Resources,2.8,3,Human Resources,1,1207,,Male,99,3,1,Human Resources,3.0,Married,4500.0,7164.65,1,Y,No,9.1,3,4,80,1,5.0,2,3.0,4.609762996837328,4,1.5,4
44.28,Yes,Non-Travel,906,Research & Development,7.0,2,Life Sciences,1,1210,,Male,95,2,1,Research Scientist,1.0,Divorced,2633.75,17249.05,6,Y,No,11.9,3,1,80,1,5.0,2,1.0,0.7644459138486503,0,0.0,0
32.4,No,Travel_Rarely,1329,Sales,40.6,4,Life Sciences,1,1211,3.0,Male,61,3,2,Sales Executive,1.0,Divorced,5143.75,11213.2,8,Y,No,13.3,3,3,80,3,8.0,3,3.0,4.537562137608645,3,0.0,3
43.2,No,Travel_Frequently,1184,Sales,2.8,4,Medical,1,1212,2.0,Male,62,3,2,Sales Executive,2.0,Married,5408.75,21624.0,5,Y,No,8.4,3,4,80,3,5.0,2,3.0,0.3160580506341889,0,0.0,0
54.0,No,Travel_Frequently,1421,Research & Development,2.8,3,Medical,1,1215,4.0,Female,30,3,4,Manager,1.0,Married,22320.0,8066.5,2,Y,No,15.4,4,3,80,1,32.0,3,3.0,1.510616676069373,2,3.0,2
30.24,No,Travel_Rarely,1179,Research & Development,26.6,4,Medical,1,1216,,Male,78,2,1,Laboratory Technician,1.0,Married,3995.0,10581.65,1,Y,No,8.4,3,3,80,3,6.0,2,3.0,6.175945533953218,5,4.5,3
49.68,No,Travel_Rarely,1450,R&D,21.0,2,Life Sciences,1,1217,4.0,Male,52,3,5,Research Director,2.0,Married,23851.25,9221.65,5,Y,No,7.7,3,1,80,1,25.0,2,3.0,4.066390349132077,2,0.0,3
