Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
41.0,No,Travel_Rarely,549,Research & Development,7,2,Medical,1,1025,4.0,Female,42,3,2,Manufacturing Director,3.0,Single,5003,23371,6,Y,No,14,3,2,80,0,8.0,6,3.0,2.2857403482884924,2,2,1
39.0,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,1026,4.0,Female,65,2,4,Manufacturing Director,4.0,Married,12742,7060,1,Y,No,16,3,3,80,1,21.0,3,3.0,22.25084910643022,6,11,8
27.0,No,Travel_Rarely,1055,R&D Lab,2,4,Life Sciences,1,1027,1.0,Female,47,3,2,Manufacturing Director,4.0,Married,4227,4658,0,Y,No,18,3,2,80,1,4.0,2,3.0,3.234810394687752,2,2,2
35.0,No,Travel_Rarely,802,Research & Development,10,3,Other,1,1028,,Male,45,3,1,Laboratory Technician,4.0,Divorced,3917,9541,1,Y,No,20,4,1,80,1,3.0,4,2.0,2.1504963975781664,2,1,2
42.0,No,Travel_Rarely,265,Sales,5,2,Marketing,1,1029,4.0,Male,90,3,5,Manager,3.0,Married,18303,7770,6,Y,No,13,3,2,80,0,21.0,3,4.0,1.088687695919773,0,0,0
50.0,No,Travel_Rarely,804,Research & Development,9,3,Life Sciences,1,1030,0.0,Male,64,3,1,Laboratory Technician,4.0,Married,2380,20165,4,Y,No,18,3,2,80,0,8.0,5,3.0,0.0845923129031576,0,0,0
59.0,No,Travel_Rarely,715,Research & Development,2,3,Life Sciences,1,1032,3.0,Female,69,2,4,Manufacturing Director,,Single,13726,21829,3,Y,Y,13,3,1,80,0,30.0,4,,6.58368583603208,3,4,3
37.0,Yes,Travel_Rarely,1141,R&D,11,2,Medical,1,1033,1.0,Female,61,1,2,Healthcare Representative,2.0,Married,4777,14382,5,Y,No,15,3,1,80,0,15.0,2,1.0,2.117837343492237,0,0,0
55.0,No,Travel_Frequently,135,Research & Development,18,4,Medical,1,1034,3.0,Male,62,3,2,Healthcare Representative,2.0,Married,6385,12992,3,Y,Yes,14,3,4,80,2,17.0,3,3.0,7.667030758602301,7,6,7
41.0,No,Non-Travel,247,Research & Development,7,1,Life Sciences,1,1035,2.0,Female,55,1,5,Research Director,3.0,Divorced,19973,20284,1,Y,No,22,4,2,80,2,21.0,3,3.0,19.87716640050308,16,5,10
38.0,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2.0,Male,42,3,2,Sales Executive,4.0,Single,6861,4981,8,Y,Yes,12,3,3,80,0,19.0,1,3.0,0.5608144064536078,0,0,0
26.0,Yes,Non-Travel,265,Sales,29,2,Medical,1,1037,2.0,Male,79,1,2,Sales Executive,1.0,Single,4969,21813,8,Y,No,18,3,4,80,0,7.0,6,3.0,1.9095046305301384,2,2,2
52.0,Yes,Travel_Rarely,266,Sales,2,1,Marketing,1,1038,1.0,Female,57,1,5,Manager,4.0,Married,19845,25846,1,Y,No,15,3,4,80,1,33.0,3,3.0,31.11906812898013,14,6,9
44.0,No,Travel_Rarely,1448,Sale,28,3,Medical,1,1039,4.0,Female,53,4,4,Sales Executive,4.0,Married,13320,11737,3,Y,Yes,18,3,3,80,1,23.0,2,3.0,11.965488742501886,11,11,11
50.0,No,Non-Travel,145,Sales,1,3,Life Sciences,1,1040,0.0,Female,95,3,2,Sales Executive,3.0,Married,6347,24920,0,Y,No,12,3,1,80,1,19.0,3,3.0,17.906210667864872,7,0,13
36.0,Yes,Travel_Rarely,885,Research & Development,16,4,Life Sciences,1,1042,,Female,43,4,1,Laboratory Technician,1.0,Single,2743,8269,1,Y,No,16,3,3,80,0,18.0,1,3.0,17.062577348531445,13,15,14
39.0,No,Travel_Frequently,945,Research & Development,22,3,Medical,1,1043,4.0,Female,82,3,3,Manufacturing Director,1.0,Single,10880,5083,1,Y,Yes,13,3,3,80,0,21.0,2,3.0,21.11482258846899,6,2,8
33.0,No,Non-Travel,1038,Sales,8,1,Life Sciences,1,1044,,Female,88,2,1,Sales Representative,4.0,Single,2342,21437,0,Y,No,19,3,4,80,0,3.0,2,2.0,1.5171912000614245,2,2,2
45.0,No,Travel_Rarely,1234,Sales,11,2,Life Sciences,1,1045,4.0,Female,90,3,4,Manager,4.0,Married,17650,5404,3,Y,No,13,3,2,80,1,26.0,4,4.0,8.573292980125172,3,1,1
32.0,No,Non-Travel,1109,Research and Dev,29,4,Medical,1,1046,,Female,69,3,1,Laboratory Technician,3.0,Single,4025,11135,9,Y,No,12,3,2,80,0,10.0,2,3.0,8.022796082235025,7,7,7
34.0,No,Travel_Rarely,216,Sale Dept,1,4,Marketing,1,1047,2.0,Male,75,4,2,Sales Executive,4.0,Divorced,9725,12278,0,Y,No,11,3,4,80,1,16.0,2,2.0,14.684503935063026,1,0,9
59.0,No,Travel_Rarely,1089,Sales,1,2,Technical Degree,1,1048,2.0,Male,66,3,3,Manager,4.0,Married,11904,11038,3,Y,Yes,14,3,3,80,1,14.0,1,1.0,6.453747384208628,4,0,4
45.0,No,Travel_Rarely,788,Human Resources,24,4,Medical,1,1049,,Male,36,0,1,Human Resources,2.0,Single,2177,8318,1,Y,No,16,3,1,80,0,6.0,3,3.0,6.01794727488385,3,0,4
53.0,No,Travel_Frequently,124,Sales,2,3,Marketing,1,1050,3.0,Female,38,2,3,Sales Executive,2.0,Married,7525,23537,2,Y,No,12,3,1,80,1,30.0,2,3.0,15.932501616998737,7,6,12
36.0,Yes,Travel_Rarely,660,ResDev,15,3,Other,1,1052,1.0,Male,81,3,2,Laboratory Technician,3.0,Divorced,4834,7858,7,Y,No,14,3,2,80,1,9.0,3,2.0,1.4102412191356128,0,0,0
26.0,Yes,Travel_Frequently,342,Research & Development,2,3,Life Sciences,1,1053,,Male,57,3,1,Research Scientist,1.0,Married,2042,15346,6,Y,Yes,14,3,2,80,1,6.0,2,3.0,3.551856934695299,2,1,2
34.0,No,Travel_Rarely,1333,Sales,10,4,Life Sciences,1,1055,,Female,87,3,1,Sales Representative,3.0,Married,2220,18410,1,Y,Yes,19,3,4,80,1,1.0,2,3.0,1.066283033982393,1,0,0
28.0,No,Travel_Rarely,1144,Saless,10,1,Medical,1,1056,,Male,74,3,1,Sales Representative,2.0,Married,1052,23384,1,Y,No,22,4,2,80,0,1.0,5,3.0,1.078680750645148,0,0,0
38.0,No,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,,Male,44,3,1,Research Scientist,3.0,Married,3385.2,2997,3,Y,No,16,3,1,80,1,8.0,2,3.0,2.8656602899545884,2,2,2
50.0,No,Travel_Rarely,1464,Research & Development,2,4,Medical,1,1061,2.0,Male,62,3,5,Research Director,3.0,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29.0,2,2.0,7.810853558231486,1,7,7
37.0,No,Travel_Rarely,124,Research & Development,3,3,Other,1,1062,4.0,Female,35,3,2,Healthcare Representative,2.0,Single,4107,13848,3,Y,No,15,3,1,80,0,8.0,3,2.0,4.27338967708262,3,0,1
40.0,No,Travel_Rarely,300,Sale,26,3,Marketing,1,1066,3.0,Male,74,3,2,Sales Executive,1.0,Married,8396,22217,1,Y,No,14,3,2,80,1,8.0,3,2.0,6.866881233919271,7,7,5
26.0,No,Travel_Frequently,921,Research & Development,1,1,Medical,1,1068,,Female,66,2,1,Research Scientist,3.0,Divorced,2007,25265,1,Y,No,13,3,3,80,2,5.0,5,3.0,4.865681970806349,3,1,3
46.0,No,Travel_Rarely,430,Research & Development,1,4,Medical,1,1069,4.0,Male,40,3,5,Research Director,4.0,Divorced,"19.627,00",21445,9,Y,No,17,3,4,80,2,23.0,0,3.0,1.41555186712914,2,2,2
54.0,No,Travel_Rarely,1082,Sales,2,4,Life Sciences,1,1070,3.0,Female,41,2,3,Sales Executive,,Married,10686,8392,6,Y,No,11,3,2,80,1,13.0,4,,8.62874282457153,4,7,0
56.0,No,Travel_Frequently,1240,Research & Development,9,3,Medical,1,1071,,Female,63,3,1,Research Scientist,3.0,Married,2942,12154,2,Y,No,19,3,2,80,1,18.0,4,3.0,4.535865274291774,4,0,3
36.0,No,Travel_Rarely,796,Research & Development,12,5,Medical,1,1073,4.0,Female,51,2,3,Manufacturing Director,4.0,Single,8858,15669,0,Y,no,11,3,2,80,0,15.0,2,2.0,14.297184404461584,8,7,8
55.0,No,Non-Travel,444,Research & Development,2,1,Medical,1,1074,3.0,Male,40,2,4,Manager,1.0,Single,16756,17323,7,Y,No,15,3,2,80,0,31.0,3,4.0,9.520102964111832,7,6,2
43.0,No,Travel_Rarely,415,Sales,25,3,Medical,1,1076,3.0,Male,79,2,3,Sales Executive,4.0,Divorced,10798,5268,5,Y,No,13,3,3,80,1,18.0,5,3.0,0.9526233132107988,0,0,0
20.0,Yes,Travel_Frequently,769,Sales,9,3,Marketing,1,1077,,Female,54,3,1,Sales Representative,4.0,Single,2323,17205,1,Y,Yes,14,3,2,80,0,2.0,3,3.0,2.1148139650818267,2,0,2
21.0,Yes,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,1079,,Female,36,2,1,Laboratory Technician,1.0,Single,1416,17258,1,Y,No,13,3,1,80,0,1.0,6,2.0,0.923764322447452,0,1,0
46.0,No,Travel_Rarely,1003,Research & Development,8,4,Life Sciences,1,1080,4.0,Female,74,2,2,Research Scientist,1.0,Divorced,5538.0,21029,8,Y,Yes,23,4,1,80,3,19.0,2,3.0,15.594612040053509,13,1,7
51.0,Yes,Travel_Rarely,1323,Research & Development,4,4,Life Sciences,1,1081,,Male,34,3,1,Research Scientist,3.0,Married,2953.2,10332,9,Y,Yes,12,3,3,80,3,18.0,2,4.0,10.43113151239844,0,2,7
28.0,Yes,Non-Travel,1366,Research & Development,24,2,Technical Degree,1,1082,2.0,Male,72,2,3,Healthcare Representative,1.0,Single,8722,12355,1,Y,No,12,3,1,80,0,10.0,2,2.0,10.32626734687974,7,1,9
26.0,No,Travel_Rarely,192,Research & Development,1,2,Medical,1,1083,,Male,59,0,1,Laboratory Technician,1.0,Married,3955,11141,1,Y,No,16,3,1,80,2,6.0,2,3.0,4.0537270073480185,3,1,3
30.0,No,Travel_Rarely,1176,Research & Development,20,3,Other,1,1084,0.0,Male,85,3,2,Manufacturing Director,1.0,Married,"9.957,00",9096,0,Y,No,15,3,3,80,1,7.0,1,2.0,5.858445499382373,2,0,2
41.0,No,Travel_Rarely,509,R&D Lab,7,2,Technical Degree,1,1085,,Female,43,4,1,Research Scientist,3.0,Married,3376,18863,1,Y,No,13,3,3,80,0,10.0,3,3.0,9.558986329396284,6,0,8
38.0,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3.0,Female,65,2,3,Healthcare Representative,3.0,Married,8823,24608,0,Y,No,18,3,1,80,1,20.0,4,2.0,18.804530715167388,9,1,9
40.0,No,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1092,1.0,Male,61,3,3,Healthcare Representative,4.0,Married,10322,26542,4,Y,No,20,4,4,80,1,14.0,6,3.0,10.664784216476871,10,11,1
27.0,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,,Male,87,1,1,Laboratory Technician,3.0,Married,4621,5869,1,Y,No,19,3,4,80,3,3.0,4,3.0,2.9767898146293,2,1,2
174.93879983551216,No,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,1096,4.0,Male,65,3,3,Manufacturing Director,2.0,Married,10976,15813,3,Y,No,18,3,2,80,1,23.0,4,3.0,2.835042632433263,2,1,2
28.0,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3.0,Female,59,3,2,Research Scientist,3.0,Single,3660,7909,3,Y,No,13,3,4,80,0,10.0,4,4.0,7.824429653089581,7,1,7
44.0,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,1,1098,2.0,Male,91,2,3,Human Resources,1.0,Married,10482,2326,9,Y,No,14,3,4,80,1,24.0,1,3.0,20.55369421416936,6,3,6
33.0,No,Travel_Rarely,654,R&D Lab,5,3,Life Sciences,1,1099,4.0,Male,34,2,3,Healthcare Representative,4.0,Divorced,7119,21214,4,Y,No,15,3,3,80,1,9.0,2,3.0,3.2785893303346243,2,1,2
35.0,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4.0,Male,86,3,3,Sales Executive,1.0,Single,11498.4,10333,0,Y,Yes,22,4,1,80,0,9.0,2,3.0,7.648052674849783,7,4,7
33.0,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1.0,Female,54,2,2,Research Scientist,3.0,Single,4508,3129,1,Y,No,22,4,2,80,0,14.0,4,3.0,12.722226633593287,7,3,8
28.0,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1102,,Male,50,3,1,Laboratory Technician,3.0,Divorced,2207,22482,1,Y,No,16,3,4,80,1,4.0,5,2.0,4.245896527699807,2,2,2
34.0,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1013,1.0,Male,45,3,2,Healthcare Representative,4.0,Single,7756,22266,0,Y,No,17,3,3,80,0,7.0,1,2.0,6.245209785851383,2,0,4
37.0,No,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1015,4.0,Female,88,2,2,Sales Executive,4.0,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8.0,5,3.0,0.6981098804689655,0,0,0
25.0,Yes,Travel_Rarely,1219,R&D Lab,4,1,Technical Degree,1,1106,,Male,32,3,1,Laboratory Technician,4.0,Married,3691,4605,1,Y,Yes,15,3,2,80,1,7.0,3,4.0,6.883004666548918,7,5,6
26.0,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,, fem ,37,5,1,Laboratory Technician,3.0,Divorced,2377,19373,1,Y,No,20,4,3,80,1,1.0,0,2.0,1.923403020043484,1,0,0
33.0,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,,Male,55,2,1,Research Scientist,2.0,Single,"2.313,00",2993,4,Y,Yes,20,4,2,80,0,5.0,0,3.0,1.7067259557393284,2,2,2
42.0,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,1109,4.0,Male,35,3,4,Manager,1.0,MARRIED,17665,14399,0,Y,No,17,3,4,80,1,23.0,3,3.0,22.955402294229398,6,13,7
28.0,Yes,Travel_Frequently,1009,Research and Dev,1,3,Medical,1,1111,,Male,45,2,1,Laboratory Technician,2.0,Divorced,2596,7160,1,Y,No,15,3,1,80,2,1.0,2,3.0,1.5518334712629025,0,0,0
50.0,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4.0, fem ,81,3,2,Sales Executive,3.0,Single,4728,17251,3,Y,Yes,14,3,4,80,0,5.0,4,3.0,0.8627081375277329,0,0,0
33.0,No,Travel_Frequently,970,Sales ,7,3,Life Sciences,1,1114,4.0,Female,30,3,2,Sales Executive,2.0,Married,5162.4,13401,0,Y,No,17,3,3,80,1,4.0,3,3.0,2.685464013965285,2,0,2
34.0,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,,Male,40,2,1,Research Scientist,4.0,Married,2979,22478,3,Y,No,17,3,4,80,3,6.0,2,3.0,0.0,0,0,0
48.0,No,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1.0,Male,35,4,4,Manager,4.0,Single,16885,16154,2,Y,No,22,4,3,80,0,27.0,3,2.0,4.775418095612219,4,2,1
45.0,No,Non-Travel,1050,Sales,9,4,Life Sciences,1,1117,2.0,Female,65,2,2,Sales Executive,3.0,Married,5593,17970,1,Y,No,13,3,4,80,1,15.0,2,3.0,15.5633765959631,10,4,12
52.0,No,Travel_Rarely,994,ResDev,7,4,Life Sciences,1,1118,2.0,Male,87,3,3,Healthcare Representative,2.0,Single,10445,15322,7,Y,No,19,3,4,80,0,18.0,4,3.0,7.716158113663955,6,4,0
38.0,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3.0,Male,73,2,3,Sales Executive,3.0,Divorced,8740,5569,0,Y,Yes,14,3,2,80,2,9.0,2,3.0,8.365607746671436,7,2,7
29.0,No,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1,1120,,Female,93,3,1,Research Scientist,4.0,Divorced,2514,26968,4,Y,No,22,4,1,80,1,11.0,1,3.0,7.339149705596021,5,1,7
28.0,No,Travel_Rarely,950,R&D Lab,3,3,Medical,1,1121,4.0,Female,93,3,3,Manufacturing Director,2.0,Divorced,7655,8039,0,Y,No,17,3,2,80,3,10.0,3,2.0,8.975985234642911,7,1,7
46.0,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1.0,Male,52,3,4,Manager,3.0,Married,17465,15596,3,Y,No,12,3,4,80,1,23.0,3,3.0,12.649329867082168,9,4,9
38.0,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4.0,Male,32,3,3,Sales Executive,2.0,Single,7351,20619,7,Y,No,16,3,3,80,0,10.0,2,3.0,1.0538399348633023,0,0,0
43.0,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3.0,Female,83,3,3,Manufacturing Director,1.0,Married,10820,11535,8,Y,No,11,3,3,80,1,18.0,1,3.0,8.417042859304152,7,0,1
39.0,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1.0,Male,84,3,4,Healthcare Representative,4.0,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21.0,4,3.0,17.75264831554111,7,11,5
40.0,No,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3.0,Male,44,2,5,Research Director,3.0,Single,19626,17544,1,Y,No,14,3,1,80,0,21.0,2,4.0,19.638281592946587,7,4,9
21.0,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,1131,,Female,70,2,1,Research Scientist,2.0,Single,2070,25326,1,Y,Yes,11,3,3,80,0,2.0,6,4.0,2.365572764628804,2,2,2
39.0,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3.0,Male,70,3,2,Laboratory Technician,2.0,Single,6782,8770,9,Y,No,15,3,3,80,0,9.0,2,2.0,5.215420122166874,4,0,3
36.0,No,Non-Travel,217,Research & Development,18,4,Life Sciences,1,1133,1.0,Male,78,3,2,Manufacturing Director,4.0,Single,7779,23238,2,Y,No,20,4,1,80,0,18.0,0,3.0,11.121653832064183,9,0,9
31.0,No,Travel_Frequently,793,Sales,20,3,Life Sciences,1,1135,,Male,67,4,1,Sales Representative,4.0,Married,2791,21981,0,Y,No,12,3,1,80,1,3.0,4,3.0,1.828155826031108,2,2,2
28.0,No,Travel_Rarely,1451,Research & Development,2,1,Life Sciences,1,1136,,Male,67,2,1,Research Scientist,2.0,Married,3201,19911,0,Y,No,17,3,1,80,0,6.0,2,1.0,5.774604738263152,3,0,4
35.0,No,Travel_Frequently,1182,Sales,11,2,Marketing,1,1137,4.0,Male,54,3,2,Sales Executive,4.0,Divorced,4968,18500,1,Y,No,11,3,4,80,1,5.0,3,3.0,4.441707097873077,2,0,2
49.0,No,Travel_Rarely,174,Sales,8,4,Technical Degree,1,1138,4.0,Male,56,2,4,Sales Executive,2.0,Married,13120,11879,6,Y,No,17,3,2,80,1,22.0,3,3.0,8.414328495134514,8,2,3
34.0,No,Travel_Frequently,1003,Research & Development,2,2,Life Sciences,1,1140,4.0,Male,95,3,2,Manufacturing Director,3.0,Single,4033,15834,2,Y,No,11,3,4,80,0,5.0,3,2.0,3.471083252581914,2,0,2
29.0,No,Travel_Frequently,490,Research & Development,10,3,Life Sciences,1,1143,,Female,61,3,1,Research Scientist,2.0,Divorced,3949.2,17940,0,Y,No,14,3,4,80,2,8.0,2,2.0,7.430048192071535,5,1,1
42.0,No,Travel_Rarely,188,R&D Lab,29,3,Medical,1,1148,2.0,Male,56,1,2,Laboratory Technician,4.0,Single,4272,9558,4,Y,No,19,3,1,80,0,16.0,3,3.0,1.176881389495934,0,0,0
29.0,No,Travel_Rarely,718,Research & Development,8,1,Medical,1,1150,2.0,Male,79,2,2,Manufacturing Director,4.0,Married,5056,17689,1,Y,Yes,15,3,3,80,1,10.0,2,2.0,9.856023889048595,7,1,2
38.0,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,,Male,37,4,1,Human Resources,3.0,Married,2844,6004,1,Y,No,13,3,4,80,1,7.0,2,4.0,7.251211064595206,6,5,0
28.0,No,Travel_Frequently,773,Research and Dev,6,3,Life Sciences,1,1154,,Male,39,2,1,Research Scientist,3.0,Divorced,2703,22088,1,Y,Yes,14,3,4,80,1,3.0,2,3.0,3.860415148559767,1,0,2
18.0,Yes,Non-Travel,247,R&D Lab,8,1,Medical,1,1156,,Male,80,3,1,Laboratory Technician,3.0,SINGLE,1904,13556,1,Y,No,12,3,4,80,0,0.0,0,3.0,1.2577731039371125,0,0,0
33.0,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,1157,1.0,Female,77,3,2,Sales Executive,1.0,Single,8224,18385,0,Y,Yes,17,3,1,80,0,6.0,3,3.0,4.171793147262422,2,0,3
41.0,No,Travel_Rarely,167,Research & Development,12,4,Life Sciences,1,1158,,Male,46,3,1,Laboratory Technician,4.0,Married,4766,9051,3,Y,Yes,11,3,1,80,1,6.0,4,3.0,0.7905399403757267,0,0,0
31.0,Yes,Travel_Frequently,874,Research & Development,15,3,Medical,1,1160,,Male,72,3,1,Laboratory Technician,3.0,Married,2610,6233,1,Y,No,12,3,3,80,1,2.0,5,2.0,1.7591133685075802,2,2,2
37.0,No,Travel_Rarely,367,Research & Development,25,2,Medical,1,1161,3.0,Female,52,2,2,Healthcare Representative,4.0,Divorced,5731,17171,7,Y,No,13,3,3,80,2,9.0,2,3.0,6.813259735849841,2,1,3
27.0,No,Travel_Rarely,199,R&D Lab,6,3,Life Sciences,1,1162,,Male,55,2,1,Research Scientist,3.0,Married,2539,7950,1,Y,No,13,3,3,80,1,4.0,0,3.0,2.7593525067173994,2,2,2
34.0,No,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,1163,2.0,Female,70,3,2,Sales Executive,3.0,Married,5714,5829,1,Y,No,20,4,1,80,0,6.0,3,2.0,6.256917596532773,5,1,3
35.0,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,1164,,Male,100,3,1,Human Resources,3.0,Single,4323,7108,1,Y,No,17,3,2,80,0,6.0,2,1.0,4.871594845790483,4,1,4
29.0,Yes,Travel_Rarely,408,Sales,23,1,Life Sciences,1,1165,4.0,Female,45,2,3,Sales Executive,1.0,Married,7336,11162,1,Y,No,13,3,1,80,1,11.0,3,1.0,11.81905637477382,8,3,10
40.0,No,Travel_Frequently,593,Research & Development,9,4,Medical,1,1166,2.0,Female,88,3,3,Research Director,3.0,Single,13499,13782,9,Y,No,17,3,3,80,0,20.0,3,2.0,18.75051942000223,7,2,13
42.0,Yes,Travel_Frequently,481,Sales,12,3,Life Sciences,1,1167,3.0,Male,44,3,4,Sales Executive,1.0,Single,13758,2447,0,Y,Yes,12,3,2,80,0,22.0,2,2.0,21.182753367413348,9,13,14
42.0,No,Travel_Rarely,647,Sales,4,4,Marketing,1,1711,2.0,Male,45,3,2,Sales Executive,1.0,Single,5155,2253,7,Y,No,13,3,4,80,0,9.0,3,4.0,5.210138464644102,4,1,5
35.0,No,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,,Male,58,2,1,Laboratory Technician,3.0,Married,2258,16340,6,Y,No,12,3,2,80,1,10.0,2,3.0,7.7130552588324335,0,1,7
24.0,No,Travel_Rarely,477,Research & Development,24,3,Medical,1,1173,,Male,49,3,1,Laboratory Technician,2.0,Single,3597,6409,8,Y,No,22,4,4,80,0,6.0,2,3.0,3.7678044616931303,3,1,2
28.0,Yes,Travel_Rarely,1485,Research & Development,12,1,Life Sciences,1,1175,,Female,79,3,1,Laboratory Technician,4.0,Married,"2.515,00",22955,1,Y,Yes,11,3,4,80,0,1.0,4,2.0,0.3367726027732676,1,0,0
26.0,No,Travel_Rarely,1384,Research & Development,3,4,Medical,1,1177,,Male,82,4,1,Laboratory Technician,4.0,Married,4420,13421,1,Y,No,22,4,2,80,1,8.0,2,3.0,8.577292140929686,7,0,7
30.0,No,Travel_Rarely,852,Sales,10,3,Marketing,1,1179,3.0,Male,72,2,2,Sales Executive,3.0,Married,"6.578,00",2706,1,Y,No,18,3,1,80,1,10.0,3,3.0,9.273286751362797,3,1,4
40.0,No,Travel_Frequently,902,Research & Development,26,2,Medical,1,1180,3.0,Female,92,2,2,Research Scientist,4.0,Married,4422,21203,3,Y,Yes,13,3,4,80,1,16.0,3,1.0,1.982663754226856,1,0,0
35.0,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3.0,Male,44,2,3,Manufacturing Director,2.0,Divorced,10274,19588,2,Y,No,18,3,2,80,1,15.0,2,4.0,7.981411317022729,7,6,4
34.0,No,Travel_Frequently,669,Research & Development,1,3,Medical,1,1184,4.0,Male,97,2,2,Healthcare Representative,1.0,SINGLE,5343,25755,0,Y,No,20,4,3,80,0,14.0,3,3.0,12.807469869070246,9,4,9
35.0,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,,Male,47,2,1,Laboratory Technician,4.0,MARRIED,2376,26537,1,Y,No,13,3,2,80,1,2.0,2,4.0,2.164247685064908,2,2,2
43.0,Yes,Travel_Rarely,1372,Sales,9,3,Marketing,1,1188,1.0,Female,85,1,2,Sales Executive,3.0,Single,5346,9489,8,Y,No,13,3,2,80,0,7.0,2,2.0,3.963858260964788,3,1,3
32.0,No,Non-Travel,862,Sales,2,1,Life Sciences,1,1190,,Female,76,3,1,Sales Representative,1.0,Divorced,2827,14947,1,Y,No,12,3,3,80,3,1.0,3,3.0,1.450912400180845,0,0,0
56.0,No,Travel_Rarely,718,Research & Development,4,4,Technical Degree,1,1191,4.0,Female,92,3,5,Manager,1.0,Divorced,19943,18575,4,Y,No,13,3,4,80,1,28.0,2,3.0,5.63733866928238,2,4,2
29.0,No,Travel_Rarely,1401,Research & Development,6,1,Medical,1,1192,,Female,54,3,1,Laboratory Technician,4.0,Married,3131,26342,1,Y,No,13,3,1,80,1,10.0,5,3.0,10.128998496060031,8,0,8
19.0,No,Travel_Rarely,645,Research & Development,9,2,Life Sciences,1,1193,,Male,54,3,1,Research Scientist,1.0,Single,2552,7172,1,Y,No,25,4,3,80,0,1.0,4,3.0,1.2345583548905317,1,0,0
45.0,No,Travel_Rarely,1457,Research & Development,7,3,Medical,1,1195,,Female,83,3,1,Research Scientist,3.0,Married,"4.477,00",20100,4,Y,Yes,19,3,3,80,1,7.0,2,2.0,2.6896978680302417,2,0,2
37.0,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4.0,Female,56,2,2,Manufacturing Director,4.0,Married,6474,9961,1,Y,No,13,3,2,80,1,14.0,2,2.0,14.218356983445169,8,3,11
20.0,No,Travel_Rarely,805,Research & Development,3,3,Life Sciences,1,1198,,Male,87,2,1,Laboratory Technician,3.0,Single,3639.6,12828,1,Y,No,12,3,1,80,0,2.0,2,2.0,2.0813810394619905,2,1,2
44.0,Yes,Travel_Rarely,1097,Research & Development,10,4,Life Sciences,1,1200,,Male,96,3,1,Research Scientist,3.0,Single,2936,10826,1,Y,Yes,11,3,3,80,0,6.0,4,3.0,5.544102755624322,4,0,2
53.0,No,Travel_Rarely,1223,Research & Development,7,2,Medical,1,1201,4.0,Female,50,3,5,Manager,3.0,Divorced,18606,18640,3,Y,No,18,3,2,80,1,26.0,6,3.0,6.992981445328445,7,4,7
