Age,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,MaritalStatus_Single,OverTime_No,OverTime_Yes,WorkLifeRatio,ExperienceRatio,CommuteSatisfactionRatio,StagnationScore,SatisfactionIndex,JobSatisfaction_WorkLifeBalance,PCA1,PCA2,Attrition
34.0,2.0,3.0,1.0,2.0,1.0,1.0,0.6637271193060226,0.0,0.0,1.0,0.0,0.0625,0.029411764705882353,5.0,0.02379353455264879,0.45999999999999996,6.0,-3.5804301242677665,0.8883212326288429,0
42.0,3.0,2.0,2.0,3.0,7.0,10.0,4.407844891880336,4.0,1.0,1.0,0.0,0.4166666666666667,0.23809523809523808,4.666666666666667,0.09601606624990028,0.6,9.0,-0.7103433353776668,-0.4760650809859134,0
33.0,3.0,2.0,1.0,1.0,3.0,6.0,3.143663157563724,2.0,1.0,0.0,1.0,0.4,0.18181818181818182,1.0,0.06847840098911621,0.43999999999999995,3.0,-2.2502377966653007,1.8507220384800367,0
58.0,3.0,2.0,3.0,2.0,9.0,24.0,6.515612296252391,0.0,0.0,0.0,1.0,0.6,0.41379310344827586,2.5,0.14192955451950107,0.5199999999999999,6.0,1.2235910808211186,0.7270732492965134,0
31.0,2.0,2.0,1.0,3.0,2.0,13.0,7.273436694255363,7.0,0.0,1.0,0.0,1.0,0.41935483870967744,2.3333333333333335,0.20511508800098383,0.6,12.0,0.5538321860686041,-1.6990715376445489,0
35.0,4.0,3.0,2.0,4.0,4.0,10.0,8.933258368538402,6.0,0.0,0.0,1.0,0.5882352941176471,0.2857142857142857,5.25,0.1945931284744366,0.6199999999999999,4.0,-0.23454317255530902,0.2531353581600336,0
49.0,1.0,3.0,3.0,2.0,8.0,29.0,25.181737903125537,9.0,0.0,1.0,0.0,0.9354838709677419,0.5918367346938775,4.0,0.5578692576053133,0.34,4.0,4.852550332438281,1.4801380163540576,0
48.0,4.0,3.0,1.0,3.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.43333333333333335,0.2708333333333333,6.666666666666667,0.0,0.6000000000000001,6.0,-2.2416159473429382,0.7356307854662576,0
31.0,4.0,3.0,2.0,3.0,8.0,9.0,8.18112473034709,8.0,0.0,1.0,0.0,0.6923076923076923,0.2903225806451613,6.666666666666667,0.17820940468089164,0.6000000000000001,6.0,0.3190636455404547,0.5568007801406473,0
36.0,2.0,3.0,1.0,4.0,5.0,8.0,4.958164157236869,2.0,1.0,1.0,0.0,0.4444444444444444,0.2222222222222222,1.75,0.10800366843127573,0.62,12.0,-1.5095473809479183,-2.1470845657456668,0
38.0,4.0,3.0,3.0,1.0,5.0,15.0,14.916252851510691,12.0,0.0,1.0,0.0,0.75,0.39473684210526316,1.0,0.37159851935824995,0.5,3.0,2.625448865247086,1.7258993163883367,0
32.0,3.0,2.0,1.0,2.0,2.0,5.0,2.9150330298615548,0.0,0.0,1.0,0.0,0.35714285714285715,0.15625,0.5,0.06349815190444162,0.5199999999999999,6.0,-2.7229117397981852,0.4070763261745156,0
25.0,3.0,2.0,1.0,2.0,2.0,1.0,1.6387560801163084,0.0,0.0,0.0,1.0,0.14285714285714285,0.04,9.5,0.035697016618194105,0.5199999999999999,6.0,-3.4954102856163343,1.1601145786719367,1
40.0,1.0,2.0,3.0,2.0,9.0,11.0,1.3218740242355778,0.0,0.0,1.0,0.0,0.5,0.275,5.0,0.028794376163014765,0.34,4.0,-0.8035941116673689,1.7397129199944807,0
26.0,3.0,2.0,2.0,1.0,4.0,7.0,6.458054709270566,7.0,1.0,1.0,0.0,0.875,0.2692307692307692,1.0,0.14067577785076857,0.43999999999999995,3.0,-0.47288321607684797,1.7306954961092493,0
41.0,4.0,3.0,1.0,1.0,5.0,20.0,17.483291582848388,13.0,1.0,0.0,1.0,0.8695652173913043,0.4878048780487805,6.0,0.39950960422542003,0.5,3.0,2.7573010968874954,2.201183658826549,0
36.0,3.0,3.0,1.0,3.0,2.0,16.0,11.197115515635966,8.0,1.0,1.0,0.0,0.8888888888888888,0.4444444444444444,0.6666666666666666,0.2719134276708604,0.6,9.0,0.9917590527489033,-0.9922810871550076,0
19.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0474396817338465,0.0,1.0,0.0,1.0,1.0,0.05263157894736842,10.5,0.022816374065111222,0.64,8.0,-3.024052227209732,0.5046514063331207,1
20.0,1.0,3.0,1.0,1.0,3.0,1.0,1.4873766765406002,0.0,1.0,1.0,0.0,0.5,0.05,4.0,0.03239951972365271,0.31999999999999995,3.0,-3.181972896170225,2.026190038158245,1
31.0,4.0,3.0,2.0,4.0,7.0,10.0,9.062745576610716,7.0,0.0,0.0,1.0,0.7692307692307693,0.3225806451612903,3.0,0.27209830439528887,0.6199999999999999,4.0,1.3862619333509754,0.0008162087121801625,0
40.0,4.0,3.0,1.0,2.0,4.0,3.0,0.7583099467634224,1.0,0.0,0.0,1.0,0.13636363636363635,0.075,4.5,0.016518262296506367,0.58,6.0,-3.093721209918797,0.9303704955118864,0
32.0,3.0,3.0,2.0,1.0,7.0,8.0,7.370487557946159,7.0,0.0,1.0,0.0,0.5714285714285714,0.25,3.0,0.21656471612406988,0.5,4.0,0.5825308061134669,1.3610512371714385,0
36.0,3.0,2.0,3.0,4.0,9.0,16.0,15.480716500611376,7.0,0.0,0.0,1.0,0.8888888888888888,0.4444444444444444,0.75,0.3652230894330473,0.6799999999999999,12.0,2.7650208141896644,-2.419122473141372,1
33.0,2.0,2.0,2.0,4.0,8.0,6.0,4.992681306146243,0.0,1.0,1.0,0.0,0.4,0.18181818181818182,0.25,0.118091124915254,0.62,12.0,-1.0878032098946298,-2.3739773441889978,0
37.0,1.0,2.0,3.0,3.0,5.0,17.0,13.708798370931415,1.0,0.0,1.0,0.0,0.8947368421052632,0.4594594594594595,0.3333333333333333,0.4013099610905533,0.36000000000000004,3.0,4.096179290862815,1.0286438241645228,1
45.0,3.0,3.0,2.0,2.0,5.0,9.0,9.790213556000229,7.0,0.0,1.0,0.0,0.3333333333333333,0.2,2.0,0.21326017962319654,0.45999999999999996,4.0,-0.19402433923424894,1.2583961103917642,0
29.0,3.0,3.0,1.0,4.0,1.0,3.0,3.096733133868369,1.0,0.0,1.0,0.0,0.2727272727272727,0.10344827586206896,5.0,0.06745612448557066,0.6799999999999999,12.0,-3.0495950821550575,-1.8620772576550335,0
35.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0042757101038,2.0,0.0,1.0,0.0,0.29411764705882354,0.14285714285714285,6.0,0.1183436857666051,0.6,9.0,-1.49644486756302,-0.3832065651496464,0
52.0,4.0,3.0,4.0,4.0,10.0,26.0,8.687890769307076,8.0,0.0,1.0,0.0,0.7647058823529411,0.5,0.25,0.2545972741678435,0.6799999999999999,8.0,3.6517054271889586,-1.2788970190414133,0
58.0,4.0,3.0,1.0,3.0,2.0,7.0,0.7560988616516628,0.0,1.0,1.0,0.0,0.175,0.1206896551724138,0.6666666666666666,0.016470098239062796,0.66,9.0,-2.7133222816623874,-0.8134955025360666,1
53.0,3.0,3.0,4.0,3.0,5.0,22.0,16.10136102156787,13.0,0.0,1.0,0.0,0.6285714285714286,0.41509433962264153,0.6666666666666666,0.49076942129321205,0.6599999999999999,12.0,4.80553483458032,-1.8938048927427074,0
30.0,3.0,3.0,3.0,3.0,5.0,10.0,8.292980147403307,4.0,0.0,1.0,0.0,0.8333333333333334,0.3333333333333333,2.6666666666666665,0.24599493779585596,0.6599999999999999,12.0,1.1865790338193156,-1.655613718518035,0
38.0,3.0,3.0,2.0,4.0,7.0,6.0,4.817973471517524,3.0,1.0,0.0,1.0,0.3,0.15789473684210525,2.5,0.1142854649078004,0.6799999999999999,12.0,-1.1302027189201327,-2.099297708485976,0
35.0,4.0,3.0,3.0,4.0,8.0,12.0,9.925143809404986,9.0,0.0,1.0,0.0,0.7058823529411765,0.34285714285714286,0.75,0.21619936475057985,0.74,12.0,1.1753518932035976,-2.4072529899753627,0
39.0,1.0,4.0,3.0,3.0,8.0,9.0,7.4193416970476145,7.0,1.0,1.0,0.0,0.42857142857142855,0.23076923076923078,0.6666666666666666,0.16161548815536472,0.4800000000000001,9.0,0.14829947762661533,-0.9521045815201971,0
40.0,2.0,4.0,4.0,2.0,9.0,22.0,0.8932521836855082,0.0,1.0,0.0,1.0,1.0,0.55,12.0,0.019457708460795867,0.4,4.0,1.0428668382445725,2.4843322289994316,1
47.0,3.0,4.0,2.0,3.0,6.0,20.0,18.930943646272848,10.0,0.0,0.0,1.0,0.6896551724137931,0.425531914893617,5.333333333333333,0.4310438028730664,0.6599999999999999,12.0,2.8332979375509826,-1.3730395051873348,0
36.0,1.0,3.0,2.0,4.0,6.0,12.0,7.155253041238004,7.0,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,2.0,0.15586284610601037,0.5599999999999999,12.0,0.14716776515691798,-2.1622539243244194,0
31.0,3.0,2.0,1.0,1.0,5.0,4.0,3.201273601684399,2.0,1.0,0.0,1.0,0.3076923076923077,0.12903225806451613,9.0,0.07906889862298187,0.43999999999999995,3.0,-2.081028409506038,2.528033814760725,1
33.0,4.0,3.0,4.0,3.0,10.0,10.0,9.264581858004169,8.0,1.0,1.0,0.0,0.6666666666666666,0.30303030303030304,5.666666666666667,0.2578237640848858,0.66,9.0,2.0453944951512937,-0.4625081932749663,0
29.0,4.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.2727272727272727,0.10344827586206896,10.0,0.0,0.5,3.0,-3.483277872537465,2.649890515762288,1
33.0,2.0,3.0,1.0,4.0,3.0,5.0,2.7541065303184222,2.0,1.0,1.0,0.0,0.3333333333333333,0.15151515151515152,3.25,0.05999269065965936,0.62,12.0,-2.493454734842875,-1.9789673653679358,0
45.0,4.0,3.0,1.0,4.0,1.0,8.0,4.973927672596423,3.0,0.0,1.0,0.0,0.2962962962962963,0.17777777777777778,0.25,0.10834704501829728,0.74,12.0,-2.008480826806636,-2.405955724757456,0
50.0,4.0,3.0,4.0,4.0,10.0,32.0,5.186609701241205,4.0,0.0,1.0,0.0,1.0,0.64,0.25,0.12231546630836314,0.6799999999999999,8.0,2.989023714001978,-1.2258133851940223,0
33.0,3.0,4.0,2.0,2.0,6.0,6.0,5.762861670846907,5.0,0.0,0.0,1.0,0.4,0.18181818181818182,0.5,0.1348679604744393,0.5199999999999999,6.0,-0.9331840120641559,0.3960870183453565,0
41.0,1.0,3.0,5.0,3.0,10.0,21.0,18.299127722303776,16.0,0.0,1.0,0.0,0.9130434782608695,0.5121951219512195,3.0,0.39860982017236685,0.54,12.0,4.610377708411479,-1.6969086019749022,0
27.0,3.0,3.0,1.0,2.0,3.0,4.0,1.438012880578452,2.0,0.0,1.0,0.0,0.4444444444444444,0.14814814814814814,8.0,0.049995367525938486,0.5199999999999999,6.0,-2.3708466890902464,1.2160322841094695,0
45.0,4.0,3.0,2.0,1.0,5.0,9.0,8.957887734994614,8.0,0.0,0.0,1.0,0.3333333333333333,0.2,23.0,0.19512962985762025,0.5,3.0,-0.13286607016484994,3.6043340688081447,0
47.0,4.0,3.0,2.0,4.0,4.0,9.0,9.582608581056574,0.0,1.0,0.0,1.0,0.3103448275862069,0.19148936170212766,1.0,0.20873792135028907,0.74,12.0,-0.9109392195546289,-2.337677903476477,0
30.0,1.0,3.0,1.0,3.0,1.0,7.0,5.052118435093471,2.0,0.0,0.0,1.0,0.5833333333333334,0.23333333333333334,7.333333333333333,0.11005027406019856,0.4800000000000001,9.0,-1.9763741276618771,-0.22569816916066107,1
50.0,4.0,3.0,4.0,3.0,10.0,22.0,11.690303109668582,11.0,0.0,0.0,1.0,0.6875,0.44,8.0,0.26398539174582925,0.66,9.0,3.1245561781400517,-0.13743231202094106,0
38.0,3.0,3.0,1.0,3.0,2.0,3.0,2.5934129901743903,1.0,0.0,1.0,0.0,0.15,0.07894736842105263,3.3333333333333335,0.05649230396846196,0.54,6.0,-3.0152983526907193,0.23728757541022202,0
46.0,4.0,3.0,3.0,3.0,9.0,13.0,9.12511238457395,7.0,0.0,1.0,0.0,0.4642857142857143,0.2826086956521739,2.3333333333333335,0.19877228367745017,0.66,9.0,0.9342698378691469,-0.7808161408601814,0
24.0,4.0,2.0,2.0,3.0,4.0,5.0,3.924059804277277,2.0,0.0,1.0,0.0,0.8333333333333334,0.20833333333333334,5.666666666666667,0.11348448651019907,0.66,9.0,-0.9515811932954148,-0.43941164563938184,0
35.0,3.0,2.0,1.0,2.0,4.0,5.0,3.2797710226591565,2.0,0.0,0.0,1.0,0.29411764705882354,0.14285714285714285,7.0,0.07144323802687337,0.4,2.0,-2.291717061914061,2.5892739449749684,1
31.0,3.0,3.0,2.0,1.0,4.0,4.0,4.270780733272768,3.0,0.0,1.0,0.0,0.3076923076923077,0.12903225806451613,1.0,0.09303039827469688,0.43999999999999995,3.0,-1.9406952889804774,1.782409711081695,0
18.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6,0.0,1.25,0.0,0.62,12.0,-3.9585867487180777,-2.237814675674375,0
54.0,3.0,3.0,3.0,3.0,9.0,22.0,10.86014022375446,7.0,0.0,1.0,0.0,0.6111111111111112,0.4074074074074074,5.666666666666667,0.23656638760770704,0.6,9.0,2.121516132924659,-0.34428457633160936,0
35.0,3.0,3.0,3.0,3.0,9.0,16.0,16.420429327258574,10.0,0.0,0.0,1.0,0.9411764705882353,0.45714285714285713,8.333333333333334,0.45104183692703437,0.54,6.0,4.019495919027701,0.7356306988843173,0
30.0,2.0,4.0,3.0,1.0,9.0,9.0,7.727538741501151,7.0,0.0,0.0,1.0,0.75,0.3,8.0,0.177664512622427,0.32,2.0,0.7348691758620811,3.0276484291808865,0
20.0,4.0,2.0,1.0,1.0,2.0,1.0,1.3098547473561748,0.0,1.0,0.0,1.0,0.5,0.05,11.0,0.02853256030664139,0.5,3.0,-3.320012375144416,2.5566138131970044,1
30.0,2.0,3.0,1.0,2.0,2.0,4.0,2.974338402956591,2.0,1.0,1.0,0.0,0.3333333333333333,0.13333333333333333,2.5,0.0741255701688383,0.45999999999999996,6.0,-2.5276692791434616,0.6126922369232506,1
26.0,4.0,4.0,2.0,4.0,6.0,8.0,7.595626232759872,7.0,0.0,1.0,0.0,1.0,0.3076923076923077,0.5,0.17479106301401978,0.74,12.0,0.22872343367086548,-2.429762228258822,0
22.0,2.0,1.0,1.0,1.0,5.0,4.0,4.019599706501757,3.0,0.0,1.0,0.0,1.0,0.18181818181818182,8.0,0.09689449263127017,0.32,2.0,-1.3081316573065476,2.985848742841727,0
48.0,1.0,2.0,2.0,3.0,4.0,19.0,2.1676941043197444,2.0,1.0,1.0,0.0,0.6333333333333333,0.3958333333333333,2.0,0.06589001047245219,0.4800000000000001,9.0,-0.06231578600146131,-0.6625759679261526,0
48.0,3.0,2.0,3.0,3.0,9.0,27.0,14.571111936849938,11.0,1.0,1.0,0.0,0.9,0.5625,1.3333333333333333,0.3547447467259611,0.6,9.0,4.073096312095903,-0.8875428615211454,0
41.0,4.0,3.0,2.0,3.0,6.0,8.0,1.5863146830861825,2.0,1.0,1.0,0.0,0.34782608695652173,0.1951219512195122,2.3333333333333335,0.05322582504970302,0.66,9.0,-1.3027533442885058,-0.6541470538603193,0
39.0,4.0,2.0,4.0,4.0,9.0,21.0,21.78369515246308,6.0,0.0,1.0,0.0,1.0,0.5384615384615384,0.25,0.577205402821015,0.74,12.0,5.321662514141267,-2.47732560195451,0
27.0,1.0,3.0,2.0,4.0,4.0,4.0,3.5990240349992235,2.0,0.0,1.0,0.0,0.4444444444444444,0.14814814814814814,0.5,0.09706866417298196,0.5599999999999999,12.0,-1.694489504039573,-2.3706148224402988,0
35.0,2.0,3.0,1.0,4.0,4.0,3.0,3.2097453038931496,2.0,0.0,1.0,0.0,0.17647058823529413,0.08571428571428572,2.5,0.07925343767562033,0.56,8.0,-2.420648905747125,-1.0531774469375679,0
42.0,4.0,3.0,5.0,3.0,5.0,21.0,0.8883793060179678,0.0,0.0,1.0,0.0,0.875,0.5,1.6666666666666667,0.019351562587601442,0.7200000000000001,12.0,0.662961167681909,-1.6396203047064086,0
50.0,1.0,3.0,1.0,4.0,2.0,8.0,0.6954785697840167,0.0,0.0,1.0,0.0,0.25,0.16,2.25,0.015149606683025023,0.5599999999999999,12.0,-2.695360977455,-1.9804309778806881,0
59.0,3.0,2.0,4.0,4.0,9.0,30.0,5.51123610465782,3.0,1.0,0.0,1.0,0.7317073170731707,0.5084745762711864,0.5,0.1573935105873995,0.6799999999999999,12.0,2.859274879375149,-2.215253398092264,0
37.0,1.0,1.0,2.0,2.0,5.0,15.0,0.4917515497996165,0.0,0.0,1.0,0.0,0.7894736842105263,0.40540540540540543,5.5,0.01071182188625274,0.28,2.0,-0.9894623945703874,2.565995322958858,1
55.0,3.0,3.0,2.0,2.0,7.0,17.0,7.675293338350536,7.0,0.0,0.0,1.0,0.4594594594594595,0.3090909090909091,9.0,0.22320429912268452,0.5199999999999999,6.0,1.4684633898848045,1.335800824207983,0
41.0,2.0,1.0,5.0,3.0,10.0,21.0,21.127228627222124,16.0,0.0,1.0,0.0,0.9130434782608695,0.5121951219512195,2.3333333333333335,0.5068921778660104,0.54,9.0,5.525580851071223,-0.9356815567637475,0
38.0,2.0,3.0,2.0,4.0,8.0,19.0,0.752207808642256,0.0,1.0,0.0,1.0,0.95,0.5,0.75,0.016385339448157676,0.62,12.0,-0.04871008227154896,-2.1249437626027072,0
26.0,2.0,1.0,2.0,1.0,6.0,7.0,1.955118127996576,2.0,1.0,1.0,0.0,0.875,0.2692307692307692,29.0,0.061259468897956,0.38,3.0,-0.8035321008665038,4.204936106011786,1
52.0,1.0,1.0,5.0,4.0,10.0,33.0,32.853369303433844,14.0,0.0,1.0,0.0,0.9705882352941176,0.6346153846153846,0.5,0.7716582191691278,0.5599999999999999,12.0,7.851966174959958,-2.506598378962446,1
44.0,4.0,4.0,4.0,4.0,9.0,23.0,11.58372351634585,11.0,0.0,0.0,1.0,0.8846153846153846,0.5227272727272727,7.0,0.35501946470767276,0.74,12.0,4.47575335653555,-1.5071776401632135,0
50.0,4.0,3.0,2.0,3.0,7.0,19.0,17.881219374933732,7.0,0.0,1.0,0.0,0.59375,0.38,0.3333333333333333,0.38950652444583517,0.66,9.0,2.1393074876822302,-1.0341748020072972,0
36.0,3.0,4.0,1.0,1.0,3.0,18.0,16.73276802924585,13.0,1.0,1.0,0.0,1.0,0.5,16.0,0.5045233574154966,0.43999999999999995,3.0,3.919722849978324,3.046645659367667,1
61.64815758450497,4.0,3.0,3.0,1.0,9.0,21.0,21.178413503898145,6.0,1.0,0.0,1.0,0.4811199638688751,0.3406427835448933,22.0,0.48000042907874707,0.5,3.0,3.390402711126153,3.561803589790737,0
33.0,2.0,2.0,1.0,4.0,2.0,3.0,1.2327549667169937,2.0,1.0,1.0,0.0,0.2,0.09090909090909091,2.0,0.045524235274451555,0.56,8.0,-2.8419969177232027,-1.0839686999580123,0
45.0,4.0,3.0,4.0,4.0,10.0,26.0,10.214405964566431,3.0,0.0,1.0,0.0,0.9629629629629629,0.5777777777777777,2.75,0.2318359306059398,0.8,16.0,2.982484081917599,-3.0577986213865356,0
32.0,4.0,3.0,1.0,3.0,4.0,10.0,7.856955942579717,7.0,1.0,1.0,0.0,0.7142857142857143,0.3125,9.666666666666666,0.23649702442462506,0.66,9.0,0.5281618885056374,0.045893107707750215,0
34.0,2.0,4.0,2.0,4.0,9.0,16.0,14.981939680585755,1.0,0.0,1.0,0.0,1.0,0.47058823529411764,0.25,0.3263515273808742,0.56,8.0,1.6697711431572924,-1.331583380279081,0
59.0,2.0,3.0,3.0,4.0,9.0,14.0,6.308434166822859,4.0,0.0,0.0,1.0,0.34146341463414637,0.23728813559322035,0.25,0.13741659422058491,0.5,4.0,0.3827716003595681,-0.21487577851946324,0
45.0,2.0,3.0,1.0,2.0,1.0,6.0,5.449408919895377,3.0,1.0,1.0,0.0,0.2222222222222222,0.13333333333333333,12.0,0.11870445097542165,0.45999999999999996,6.0,-2.119136557134076,1.5177036495139702,0
53.0,3.0,2.0,3.0,2.0,8.0,30.0,15.136926910564387,7.0,0.0,1.0,0.0,0.8571428571428571,0.5660377358490566,1.0,0.3857410310122093,0.5199999999999999,6.0,4.187882385368359,0.5065587957465356,0
36.0,1.0,3.0,2.0,3.0,5.0,9.0,0.7554821116519274,0.0,0.0,1.0,0.0,0.5,0.25,5.0,0.01645666357648124,0.42000000000000004,6.0,-1.869262125940127,0.5798572664800935,1
26.0,1.0,3.0,1.0,1.0,1.0,6.0,3.896994929238524,2.0,0.0,0.0,1.0,0.75,0.23076923076923078,2.0,0.09422379329746512,0.31999999999999995,3.0,-1.921010494130116,1.924897821772463,1
34.0,3.0,3.0,1.0,3.0,1.0,1.0,0.7754445708027485,1.0,0.0,0.0,1.0,0.0625,0.029411764705882353,3.3333333333333335,0.016891505737979925,0.6,9.0,-3.7312316588682335,-0.668935076061456,0
28.0,4.0,3.0,1.0,2.0,1.0,1.0,1.296987142199432,0.0,0.0,1.0,0.0,0.1,0.03571428571428571,5.0,0.028252265319065197,0.58,6.0,-3.7161267028321205,0.7674449499695807,0
38.0,3.0,3.0,1.0,3.0,3.0,8.0,2.7898905444156115,2.0,0.0,1.0,0.0,0.4,0.21052631578947367,1.0,0.0794433128408602,0.6,9.0,-1.7212182091003978,-0.8263384604319491,0
50.0,2.0,3.0,5.0,3.0,10.0,29.0,7.864692366401929,1.0,0.0,0.0,1.0,0.90625,0.58,0.6666666666666666,0.23666554691134398,0.4800000000000001,6.0,4.600225288678157,0.22623425504029904,0
37.0,4.0,3.0,2.0,2.0,4.0,8.0,3.6071755063577777,3.0,1.0,1.0,0.0,0.42105263157894735,0.21621621621621623,1.5,0.07857508848178149,0.52,4.0,-1.5085875472201316,1.292055301289778,0
40.0,3.0,3.0,2.0,1.0,8.0,8.0,7.211355279809075,7.0,0.0,1.0,0.0,0.36363636363636365,0.2,26.0,0.2224339079747352,0.38,2.0,0.6920595437813306,4.547388123432463,0
26.0,1.0,2.0,1.0,3.0,5.0,5.0,5.418492349653614,3.0,0.0,1.0,0.0,0.625,0.19230769230769232,0.3333333333333333,0.1273665650376268,0.4800000000000001,9.0,-1.3810598390725362,-1.0198178633504202,0
46.0,4.0,3.0,5.0,4.0,10.0,23.0,1.5408575141973522,2.0,0.0,1.0,0.0,0.8214285714285714,0.5,0.25,0.05223563173604925,0.74,12.0,1.901712985639441,-2.247292059716898,0
54.0,3.0,2.0,3.0,3.0,9.0,13.0,8.219824341518404,4.0,0.0,1.0,0.0,0.3611111111111111,0.24074074074074073,0.6666666666666666,0.24440138519209967,0.6,9.0,1.5511100693145998,-0.8903545966336215,0
56.0,1.0,3.0,1.0,3.0,3.0,18.0,4.249354427473872,4.0,0.0,1.0,0.0,0.47368421052631576,0.32142857142857145,3.0,0.09256366914798302,0.4800000000000001,9.0,-0.5929471951439562,-0.5517224979013078,0
36.0,4.0,2.0,3.0,4.0,8.0,15.0,14.159583712093474,8.0,1.0,1.0,0.0,0.8333333333333334,0.4166666666666667,3.0,0.3737871379176937,0.6799999999999999,8.0,2.903427977382721,-1.0871122928525518,0
55.0,3.0,2.0,4.0,1.0,10.0,31.0,9.344314135534912,7.0,1.0,1.0,0.0,0.8378378378378378,0.5636363636363636,2.0,0.2595605719421109,0.5,4.0,4.111962275619411,1.400545881229848,0
43.0,3.0,2.0,3.0,4.0,9.0,18.0,1.2590525142096074,0.0,0.0,1.0,0.0,0.72,0.4186046511627907,6.25,0.027425935481337507,0.6799999999999999,12.0,0.12796178985496048,-1.495176460837556,0
20.0,4.0,3.0,1.0,4.0,1.0,2.0,2.181056073269222,2.0,1.0,0.0,1.0,1.0,0.1,2.25,0.047509935027779615,0.74,12.0,-2.614337538220739,-2.2576685846943483,1
21.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1442165178014052,0.0,1.0,1.0,0.0,0.3333333333333333,0.047619047619047616,10.0,0.012477037362949793,0.38,2.0,-3.7880279667094383,3.2977763014932355,1
46.0,4.0,2.0,2.0,1.0,5.0,19.0,16.24033941609704,13.0,0.0,0.0,1.0,0.6785714285714286,0.41304347826086957,8.0,0.36309881296495017,0.5,3.0,2.4521724763109765,2.330003503775853,0
51.0,1.0,3.0,1.0,3.0,2.0,18.0,10.389598366757593,0.0,0.0,0.0,1.0,0.5454545454545454,0.35294117647058826,1.3333333333333333,0.24498771552481988,0.54,12.0,0.23420366188082026,-1.6617281490956888,1
28.0,2.0,2.0,3.0,1.0,8.0,10.0,9.745104556032976,7.0,1.0,1.0,0.0,1.0,0.35714285714285715,24.0,0.22161314004996416,0.32,2.0,1.3100591504905186,4.281285489472263,1
26.0,1.0,2.0,1.0,1.0,4.0,6.0,5.542152111346769,3.0,0.0,1.0,0.0,0.75,0.23076923076923078,1.0,0.1300602450927142,0.31999999999999995,3.0,-1.2462839657049578,1.8240839866812493,0
30.0,3.0,3.0,2.0,1.0,9.0,7.0,6.444785811242294,2.0,0.0,1.0,0.0,0.5833333333333334,0.23333333333333334,20.0,0.14038674150230435,0.38,2.0,-0.5490395860611924,4.038371472279078,0
41.0,2.0,4.0,1.0,3.0,3.0,10.0,10.642583868936882,6.0,0.0,1.0,0.0,0.43478260869565216,0.24390243902439024,2.3333333333333335,0.23182735846996885,0.54,9.0,-0.5125819480723802,-0.7886320173739781,0
38.0,3.0,2.0,3.0,3.0,8.0,20.0,18.733294657086912,9.0,0.0,1.0,0.0,1.0,0.5263157894736842,5.666666666666667,0.41740284621663065,0.54,6.0,3.442454237113732,0.4096815350473309,0
40.0,1.0,3.0,3.0,4.0,9.0,14.0,10.700016633076432,10.0,0.0,1.0,0.0,0.6363636363636364,0.35,5.0,0.3357696814846308,0.5599999999999999,12.0,2.949050042690003,-1.778351444409338,0
27.0,1.0,1.0,1.0,3.0,5.0,3.0,3.126031470724977,2.0,0.0,1.0,0.0,0.3333333333333333,0.1111111111111111,2.6666666666666665,0.07742989960913463,0.4800000000000001,9.0,-2.230395943545627,-0.7499446731541034,0
55.0,4.0,3.0,3.0,2.0,9.0,23.0,3.380866054011171,2.0,0.0,1.0,0.0,0.6216216216216216,0.41818181818181815,1.0,0.08298096023666389,0.58,6.0,1.1025732496601524,0.6236352594393333,0
28.0,3.0,3.0,2.0,3.0,4.0,10.0,8.277817147710266,7.0,1.0,1.0,0.0,1.0,0.35714285714285715,3.3333333333333335,0.18965122476917062,0.6599999999999999,12.0,0.34652380797262383,-1.62778808658984,0
44.0,2.0,2.0,3.0,1.0,9.0,24.0,20.62557465598234,6.0,0.0,1.0,0.0,0.9230769230769231,0.5454545454545454,1.0,0.47729351241966655,0.38,3.0,4.062440394974012,1.8139888229263634,1
33.0,4.0,2.0,3.0,4.0,8.0,9.0,2.918317069855781,2.0,0.0,1.0,0.0,0.6,0.2727272727272727,1.25,0.07290525771176351,0.74,12.0,-0.5014065445619339,-2.235103179496872,0
35.0,4.0,3.0,3.0,1.0,8.0,9.0,7.288399973697734,7.0,1.0,0.0,1.0,0.5294117647058824,0.2571428571428571,4.0,0.19610546347417043,0.5,3.0,0.7606729607194167,2.064923033003846,1
33.0,1.0,2.0,2.0,3.0,5.0,14.0,12.966251851673285,7.0,1.0,1.0,0.0,0.9333333333333333,0.42424242424242425,9.666666666666666,0.31045051684089303,0.4800000000000001,9.0,1.6597399057987914,-0.003329061909768094,1
28.0,1.0,3.0,1.0,3.0,1.0,4.0,4.117308429298562,2.0,0.0,1.0,0.0,0.4,0.14285714285714285,5.0,0.10835845089642224,0.42000000000000004,6.0,-2.2693386022010658,0.4050475277501561,0
